IBB: iShares Nasdaq Biotechnology ETF
Inception Date: 2001-02-05
Fund Holdings as of: 2020-03-23
Total Assets Under Management (in thousands):	6049143
Shares Outstanding: 62150000
Expense Ratio: 0.47%
Tracks This Index: NASDAQ Biotechnology Index
ETFdb.com Category: Health & Biotech Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IBB


Holding,Symbol,Weighting
Innoviva Inc,INVA,0.1356%
Intra-Cellular Therapies Inc,ITCI,0.1313%
Supernus Pharmaceuticals Inc,SUPN,0.1311%
Veracyte Inc,VCYT,0.1244%
Aimmune Therapeutics Inc,AIMT,0.1197%
Twist Bioscience Corp,TWST,0.1193%
NGM Biopharmaceuticals Inc,NGM,0.1187%
"Y-mAbs Therapeutics, Inc",YMAB,0.1161%
Adverum Biotechnologies Inc,ADVM,0.116%
Akebia Therapeutics Inc,AKBA,0.1118%
Endo International PLC,ENDP,0.1065%
Rocket Pharmaceuticals Inc,RCKT,0.1026%
Hutchison China MediTech Ltd,HCM,0.1024%
Sangamo Therapeutics Inc,SGMO,0.1023%
Homology Medicines Inc,FIXX,0.1008%
NanoString Technologies Inc,NSTG,0.1003%
Revance Therapeutics Inc,RVNC,0.0998%
Inovio Pharmaceuticals Inc,INO,0.0989%
Stoke Therapeutics Inc,STOK,0.0965%
Axonics Modulation Technologies Inc,AXNX,0.0937%
Translate Bio Inc,TBIO,0.0937%
Amphastar Pharmaceuticals Inc,AMPH,0.0933%
Gossamer Bio Inc,GOSS,0.0931%
Rhythm Pharmaceuticals Inc,RYTM,0.0925%
Intellia Therapeutics Inc,NTLA,0.0885%
Cytokinetics Inc,CYTK,0.0882%
Aerie Pharmaceuticals Inc,AERI,0.0838%
Genmab A/S,GMAB,0.0837%
Omeros Corp,OMER,0.0824%
Cerus Corp,CERS,0.0821%
Radius Health Inc,RDUS,0.0812%
Eagle Pharmaceuticals Inc,EGRX,0.0798%
Athenex Inc,ATNX,0.0786%
Portola Pharmaceuticals Inc,PTLA,0.0782%
AVROBIO Inc,AVRO,0.0781%
Cara Therapeutics Inc,CARA,0.078%
Ardelyx Inc,ARDX,0.0769%
SIGA Technologies Inc,SIGA,0.0748%
Assembly Biosciences Inc,ASMB,0.0715%
Akero Therapeutics Inc,AKRO,0.0712%
Collegium Pharmaceutical Inc,COLL,0.0704%
Retrophin Inc,RTRX,0.0701%
ImmunoGen Inc,IMGN,0.0667%
Scholar Rock Holding Corp,SRRK,0.0664%
Castle Biosciences Inc,CSTL,0.0662%
Vanda Pharmaceuticals Inc,VNDA,0.0652%
Pacific Biosciences of California Inc,PACB,0.0651%
Atara Biotherapeutics Inc,ATRA,0.0644%
ANI Pharmaceuticals Inc,ANIP,0.064%
PetIQ Inc,PETQ,0.0637%
Prevail Therapeutics Inc,PRVL,0.0609%
G1 Therapeutics Inc,GTHX,0.0604%
XBiotech Inc,XBIT,0.06%
Compugen Ltd,CGEN,0.0592%
Quanterix Corp,QTRX,0.0572%
Precigen Inc,PGEN,0.0554%
Prothena Corporation PLC,PRTA,0.0552%
AC Immune SA,ACIU,0.055%
MeiraGTx Holdings PLC,MGTX,0.0545%
Kura Oncology Inc,KURA,0.0541%
AnaptysBio Inc,ANAB,0.053%
Corbus Pharmaceuticals Holdings Inc,CRBP,0.0519%
WAVE Life Sciences Ltd,WVE,0.0518%
Urogen Pharma Ltd,URGN,0.0515%
Rubius Therapeutics Inc,RUBY,0.0485%
Atreca Inc,BCEL,0.0477%
BioCryst Pharmaceuticals Inc,BCRX,0.046%
PDL BioPharma Inc,PDLI,0.0457%
Precision BioSciences Inc,DTIL,0.0432%
Puma Biotechnology Inc,PBYI,0.0429%
BioDelivery Sciences International Inc,BDSI,0.0421%
ProQR Therapeutics NV,PRQR,0.0414%
Voyager Therapeutics Inc,VYGR,0.0406%
TherapeuticsMD Inc,TXMD,0.04%
Orchard Therapeutics PLC,ORTX,0.0382%
ADMA Biologics Inc,ADMA,0.0382%
UNITY Biotechnology Inc,UBX,0.0381%
Rigel Pharmaceuticals Inc,RIGL,0.0365%
Magenta Therapeutics Inc,MGTA,0.0365%
Syros Pharmaceuticals Inc,SYRS,0.0364%
MacroGenics Inc,MGNX,0.036%
Seres Therapeutics Inc,MCRB,0.0356%
Spectrum Pharmaceuticals Inc,SPPI,0.0349%
Osmotica Pharmaceuticals PLC,OSMT,0.034%
CytomX Therapeutics Inc,CTMX,0.0335%
Progenics Pharmaceuticals Inc,PGNX,0.033%
Lexicon Pharmaceuticals Inc,LXRX,0.033%
Geron Corp,GERN,0.0325%
Flexion Therapeutics Inc,FLXN,0.0319%
Personalis Inc,PSNL,0.0309%
MannKind Corp,MNKD,0.0308%
Gritstone Oncology Inc,GRTS,0.0307%
Amyris Inc,AMRS,0.0306%
AMAG Pharmaceuticals Inc,AMAG,0.0285%
Protagonist Therapeutics Inc,PTGX,0.0242%
OptiNose Inc,OPTN,0.0241%
Chiasma Inc,CHMA,0.0221%
Eiger BioPharmaceuticals Inc,EIGR,0.0215%
Cellectis SA,CLLS,0.02%
Affimed NV,AFMD,0.0192%
Evolus Inc,EOLS,0.0186%
Aeglea Bio Therapeutics Inc,AGLE,0.0181%
Autolus Therapeutics PLC,AUTL,0.0174%
Solid Biosciences Inc,SLDB,0.016%
EyePoint Pharmaceuticals Inc,EYPT,0.0148%
Cymabay Therapeutics Inc,CBAY,0.014%
GlycoMimetics Inc,GLYC,0.0139%
Akorn Inc,AKRX,0.0085%
Xeris Pharmaceuticals Inc,XERS,0.0067%
"resTORbio, Inc.",TORC,0.0053%
