VHT: Vanguard Healthcare ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2020-03-23
Total Assets Under Management (in thousands):	7231396
Shares Outstanding: 51476000
Expense Ratio: 0.1%
Tracks This Index: MSCI US Investable Market Health Care 25/50 Index
ETFdb.com Category: Health & Biotech Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VHT


Holding,Symbol,Weighting
Antares Pharma Inc,ATRS,0.0089%
Scholar Rock Holding Corp,SRRK,0.0088%
Option Care Health Inc,OPCH,0.0088%
Clovis Oncology Inc,CLVS,0.0088%
Meridian Bioscience Inc,VIVO,0.0087%
Corbus Pharmaceuticals Holdings Inc,CRBP,0.0086%
G1 Therapeutics Inc,GTHX,0.0085%
Cross Country Healthcare Inc,CCRN,0.0085%
Kura Oncology Inc,KURA,0.0083%
Computer Programs and Systems Inc,CPSI,0.0082%
Apollo Medical Holdings Inc,AMEH,0.0081%
Viking Therapeutics Inc,VKTX,0.0081%
Dynavax Technologies Corp,DVAX,0.008%
Community Health Systems Inc,CYH,0.0076%
Arcus Biosciences Inc,RCUS,0.0075%
Triple-S Management Corp,GTS,0.0075%
Rigel Pharmaceuticals Inc,RIGL,0.0073%
TherapeuticsMD Inc,TXMD,0.0073%
Agenus Inc,AGEN,0.0071%
Puma Biotechnology Inc,PBYI,0.0071%
CytomX Therapeutics Inc,CTMX,0.0069%
Akcea Therapeutics Inc,AKCA,0.0069%
MacroGenics Inc,MGNX,0.0069%
Genmark Diagnostics Inc,GNMK,0.0068%
Progenics Pharmaceuticals Inc,PGNX,0.0068%
Translate Bio Inc,TBIO,0.0067%
Sorrento Therapeutics Inc,SRNE,0.0067%
Geron Corp,GERN,0.0067%
Establishment Labs Holdings Inc,ESTA,0.0066%
Spectrum Pharmaceuticals Inc,SPPI,0.0064%
ViewRay Inc,VRAY,0.0064%
Tivity Health Inc,TVTY,0.0064%
Voyager Therapeutics Inc,VYGR,0.0062%
AMAG Pharmaceuticals Inc,AMAG,0.0059%
Stemline Therapeutics Inc,STML,0.0059%
Quanterix Corp,QTRX,0.0058%
WAVE Life Sciences Ltd,WVE,0.0058%
Syros Pharmaceuticals Inc,SYRS,0.0056%
Gossamer Bio Inc,GOSS,0.0056%
Flexion Therapeutics Inc,FLXN,0.0055%
Shockwave Medical Inc,SWAV,0.0054%
Accelerate Diagnostics Inc,AXDX,0.0054%
Minerva Neurosciences Inc,NERV,0.0053%
Akero Therapeutics Inc,AKRO,0.0052%
Precigen Inc,PGEN,0.0051%
Stoke Therapeutics Inc,STOK,0.005%
Mallinckrodt Plc,MNK,0.0047%
Invacare Corp,IVC,0.0046%
Kiniksa Pharmaceuticals Ltd,KNSA,0.0046%
MeiraGTx Holdings PLC,MGTX,0.0045%
Concert Pharmaceuticals Inc,CNCE,0.0045%
Transmedics Group Inc,TMDX,0.0043%
Rubius Therapeutics Inc,RUBY,0.0039%
Accuray Inc,ARAY,0.0039%
Crinetics Pharmaceuticals Inc,CRNX,0.0038%
Cash Component,CASH,0.0038%
Prevail Therapeutics Inc,PRVL,0.0037%
MediciNova Inc,MNOV,0.0035%
Gritstone Oncology Inc,GRTS,0.0034%
Surgery Partners Inc,SGRY,0.0032%
SI-BONE Inc,SIBN,0.0031%
Lexicon Pharmaceuticals Inc,LXRX,0.003%
Tilray Inc,TLRY,0.003%
Replimune Group Inc,REPL,0.0028%
Kalvista Pharmaceuticals Inc,KALV,0.0028%
Verrica Pharmaceuticals Inc,VRCA,0.0027%
Evolus Inc,EOLS,0.0027%
Cymabay Therapeutics Inc,CBAY,0.0026%
OptiNose Inc,OPTN,0.0025%
Morphic Holding Inc,MORF,0.0024%
Five Prime Therapeutics Inc,FPRX,0.0023%
GlycoMimetics Inc,GLYC,0.0023%
TCR2 Therapeutics Inc,TCRR,0.0021%
Personalis Inc,PSNL,0.0019%
Castlight Health Inc,CSLT,0.0019%
Precision BioSciences Inc,DTIL,0.0018%
Xeris Pharmaceuticals Inc,XERS,0.0017%
Solid Biosciences Inc,SLDB,0.0015%
Cyclerion Therapeutics Inc,CYCN,0.0014%
Acorda Therapeutics Inc,ACOR,0.0013%
Akorn Inc,AKRX,0.0013%
Eloxx Pharmaceuticals Inc,ELOX,0.0013%
Marker Therapeutics Inc,MRKR,0.0013%
PhaseBio Pharmaceuticals Inc,PHAS,0.0012%
Calyxt Inc,CLXT,0.001%
Avalon Globocare Corp,AVCO,0.0006%
Neuronetics Inc,STIM,0.0003%
