VHT: Vanguard Healthcare ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2020-01-31
Total Assets Under Management (in thousands):	9831415
Shares Outstanding: 52596000
Expense Ratio: 0.1%
Tracks This Index: MSCI US Investable Market Health Care 25/50 Index
ETFdb.com Category: Health & Biotech Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VHT


Holding,Symbol,Weighting
HealthEquity Inc,HQY,0.1075%
bluebird bio Inc,BLUE,0.1007%
ACADIA Pharmaceuticals Inc,ACAD,0.1001%
LHC Group Inc,LHCG,0.0999%
Reata Pharmaceuticals Inc,RETA,0.0984%
United Therapeutics Corp,UTHR,0.0983%
Avantor Inc,AVTR,0.0969%
Nevro Corp,NVRO,0.0939%
Acceleron Pharma Inc,XLRN,0.0933%
Tandem Diabetes Care Inc,TNDM,0.0928%
NuVasive Inc,NUVA,0.0925%
Integra Lifesciences Holdings Corp,IART,0.0919%
Globus Medical Inc,GMED,0.0918%
Global Blood Therapeutics Inc,GBT,0.0908%
Syneos Health Inc,SYNH,0.088%
Wright Medical Group NV,WMGI,0.0839%
Arrowhead Pharmaceuticals Inc,ARWR,0.0826%
ICU Medical Inc,ICUI,0.082%
Envista Holdings Corp,NVST,0.0811%
Neogen Corp,NEOG,0.0807%
Nektar Therapeutics,NKTR,0.0805%
SAGE Therapeutics Inc,SAGE,0.0795%
Omnicell Inc,OMCL,0.0783%
Momenta Pharmaceuticals Inc,MNTA,0.0758%
FibroGen Inc,FGEN,0.0753%
Neogenomics Inc,NEO,0.0731%
AMN Healthcare Services Inc,AMN,0.0721%
MyoKardia Inc,MYOK,0.0685%
Blueprint Medicines Corp,BPMC,0.0679%
Agios Pharmaceuticals Inc,AGIO,0.0678%
Ultragenyx Pharmaceutical Inc,RARE,0.0664%
Quidel Corp,QDEL,0.0658%
Immunomedics Inc,IMMU,0.0656%
Acadia Healthcare Company Inc,ACHC,0.0654%
Conmed Corp,CNMD,0.0653%
Guardant Health Inc,GH,0.0651%
Tenet Healthcare Corp,THC,0.0644%
Integer Holdings Corp,ITGR,0.064%
Alkermes Plc,ALKS,0.063%
PTC Therapeutics Inc,PTCT,0.0629%
Select Medical Holdings Corp,SEM,0.0606%
Halozyme Therapeutics Inc,HALO,0.0577%
Medpace Holdings Inc,MEDP,0.0568%
Cantel Medical Corp,CMD,0.0557%
Apellis Pharmaceuticals Inc,APLS,0.0555%
Intercept Pharmaceuticals Inc,ICPT,0.0554%
Emergent BioSolutions Inc,EBS,0.0554%
HMS Holdings Corp,HMSY,0.055%
Ensign Group Inc,ENSG,0.0532%
Arena Pharmaceuticals Inc,ARNA,0.0528%
Iovance Biotherapeutics Inc,IOVA,0.0526%
Amicus Therapeutics Inc,FOLD,0.0519%
Premier Inc,PINC,0.0506%
Glaukos Corp,GKOS,0.0506%
Mirati Therapeutics Inc,MRTX,0.0502%
Biohaven Pharmaceutical Holding Company Ltd,BHVN,0.0498%
iRhythm Technologies Inc,IRTC,0.0495%
Axsome Therapeutics Inc,AXSM,0.0483%
Prestige Consumer Healthcare Inc,PBH,0.0469%
Myriad Genetics Inc,MYGN,0.0468%
Zogenix Inc,ZGNX,0.0464%
Merit Medical Systems Inc,MMSI,0.046%
Uniqure NV,QURE,0.0456%
MEDNAX Inc,MD,0.0449%
Ironwood Pharmaceuticals Inc,IRWD,0.0435%
Patterson Companies Inc,PDCO,0.0434%
Allakos Inc,ALLK,0.0402%
Heron Therapeutics Inc,HRTX,0.0402%
Insmed Inc,INSM,0.04%
Xencor Inc,XNCR,0.04%
Natera Inc,NTRA,0.0397%
Magellan Health Inc,MGLN,0.0392%
Invitae Corp,NVTA,0.0387%
BioTelemetry Inc,BEAT,0.0377%
Ligand Pharmaceuticals Inc,LGND,0.0376%
ChemoCentryx Inc,CCXI,0.0372%
Pacira Biosciences Inc,PCRX,0.037%
Cardiovascular Systems Inc,CSII,0.0369%
Kodiak Sciences Inc,KOD,0.0366%
AtriCure Inc,ATRC,0.0358%
U.S. Physical Therapy Inc,USPH,0.0351%
Epizyme Inc,EPZM,0.035%
Deciphera Pharmaceuticals Inc,DCPH,0.0349%
Fate Therapeutics Inc,FATE,0.0347%
Regenxbio Inc,RGNX,0.0336%
Denali Therapeutics Inc,DNLI,0.0332%
Ra Pharmaceuticals Inc,RARX,0.0331%
Allscripts Healthcare Solutions Inc,MDRX,0.0329%
CRISPR Therapeutics AG,CRSP,0.0323%
Inovalon Holdings Inc,INOV,0.0312%
Atrion Corp,ATRI,0.0308%
Intra-Cellular Therapies Inc,ITCI,0.0306%
Addus Homecare Corp,ADUS,0.0303%
Esperion Therapeutics Inc,ESPR,0.0301%
Avanos Medical Inc,AVNS,0.0301%
Corcept Therapeutics Inc,CORT,0.0298%
Covetrus Inc,CVET,0.0284%
Veracyte Inc,VCYT,0.0281%
TG Therapeutics Inc,TGTX,0.028%
Theravance Biopharma Inc,TBPH,0.0275%
Supernus Pharmaceuticals Inc,SUPN,0.0274%
Editas Medicine Inc,EDIT,0.0272%
Principia Biopharma Inc,PRNB,0.0271%
Aimmune Therapeutics Inc,AIMT,0.0266%
R1 RCM Inc,RCM,0.026%
STAAR Surgical Co,STAA,0.0259%
CryoLife Inc,CRY,0.0255%
Brookdale Senior Living Inc,BKD,0.0254%
Tabula Rasa HealthCare Inc,TRHC,0.0249%
Natus Medical Inc,NTUS,0.0248%
Varex Imaging Corp,VREX,0.0243%
Revance Therapeutics Inc,RVNC,0.0239%
Turning Point Therapeutics Inc,TPTX,0.0238%
Forty Seven Inc,FTSV,0.0237%
Tivity Health Inc,TVTY,0.0236%
Dicerna Pharmaceuticals Inc,DRNA,0.0233%
Mesa Laboratories Inc,MLAB,0.0225%
Innoviva Inc,INVA,0.0225%
RadNet Inc,RDNT,0.0222%
Arvinas Inc,ARVN,0.0218%
Tactile Systems Technology Inc,TCMD,0.0217%
CorVel Corp,CRVL,0.0216%
National Healthcare Corp,NHC,0.0216%
Coherus BioSciences Inc,CHRS,0.0216%
Luminex Corp,LMNX,0.0214%
Portola Pharmaceuticals Inc,PTLA,0.0214%
CareDx Inc,CDNA,0.0212%
Inspire Medical Systems Inc,INSP,0.0208%
Aerie Pharmaceuticals Inc,AERI,0.0206%
Dermira Inc,DERM,0.0203%
Codexis Inc,CDXS,0.0201%
Silk Road Medical Inc,SILK,0.0199%
Sangamo Therapeutics Inc,SGMO,0.0195%
Inogen Inc,INGN,0.019%
Intersect Ent Inc,XENT,0.0188%
National Research Corp,NRC,0.0188%
ImmunoGen Inc,IMGN,0.0186%
Orthofix Medical Inc,OFIX,0.0185%
Karyopharm Therapeutics Inc,KPTI,0.0183%
Providence Service Corp,PRSC,0.0181%
Change Healthcare Inc,CHNG,0.0179%
Hanger Inc,HNGR,0.0178%
Radius Health Inc,RDUS,0.0177%
Enanta Pharmaceuticals Inc,ENTA,0.0177%
Evolent Health Inc,EVH,0.0175%
Heska Corp,HSKA,0.0172%
Vocera Communications Inc,VCRA,0.016%
Madrigal Pharmaceuticals Inc,MDGL,0.016%
Tricida Inc,TCDA,0.0159%
Vericel Corp,VCEL,0.0158%
NextGen Healthcare Inc,NXGN,0.0157%
Lantheus Holdings Inc,LNTH,0.0157%
Cara Therapeutics Inc,CARA,0.0155%
Amphastar Pharmaceuticals Inc,AMPH,0.0154%
HealthStream Inc,HSTM,0.0153%
Rocket Pharmaceuticals Inc,RCKT,0.0153%
Pennant Group Inc,PNTG,0.0153%
"Y-mAbs Therapeutics, Inc",YMAB,0.0148%
Atara Biotherapeutics Inc,ATRA,0.0147%
Cryoport Inc,CYRX,0.0146%
Athenex Inc,ATNX,0.0143%
Cytokinetics Inc,CYTK,0.0142%
Vanda Pharmaceuticals Inc,VNDA,0.0142%
Pacific Biosciences of California Inc,PACB,0.014%
Retrophin Inc,RTRX,0.0139%
LeMaitre Vascular Inc,LMAT,0.0139%
Eagle Pharmaceuticals Inc,EGRX,0.0138%
Omeros Corp,OMER,0.0137%
Krystal Biotech Inc,KRYS,0.0134%
PetIQ Inc,PETQ,0.0134%
ANI Pharmaceuticals Inc,ANIP,0.0133%
Anika Therapeutics Inc,ANIK,0.0132%
Clovis Oncology Inc,CLVS,0.0131%
Flexion Therapeutics Inc,FLXN,0.0131%
Antares Pharma Inc,ATRS,0.0131%
Cerus Corp,CERS,0.013%
Akebia Therapeutics Inc,AKBA,0.0128%
Surmodics Inc,SRDX,0.0127%
ZIOPHARM Oncology Inc,ZIOP,0.0126%
Collegium Pharmaceutical Inc,COLL,0.0125%
TherapeuticsMD Inc,TXMD,0.0125%
Kadmon Holdings Inc,KDMN,0.0124%
Karuna Therapeutics Inc,KRTX,0.0122%
Allogene Therapeutics Inc,ALLO,0.0121%
Rhythm Pharmaceuticals Inc,RYTM,0.012%
AngioDynamics Inc,ANGO,0.0118%
OrthoPediatrics Corp,KIDS,0.0118%
Establishment Labs Holdings Inc,ESTA,0.0117%
Myovant Sciences Ltd,MYOV,0.0117%
G1 Therapeutics Inc,GTHX,0.0116%
Accelerate Diagnostics Inc,AXDX,0.0115%
OPKO Health Inc,OPK,0.0113%
Assembly Biosciences Inc,ASMB,0.0113%
AVROBIO Inc,AVRO,0.0112%
Prothena Corporation PLC,PRTA,0.0112%
Axonics Modulation Technologies Inc,AXNX,0.0112%
Phibro Animal Health Corp,PAHC,0.0112%
Amneal Pharmaceuticals Inc,AMRX,0.0106%
Apollo Medical Holdings Inc,AMEH,0.0104%
Agenus Inc,AGEN,0.0101%
AxoGen Inc,AXGN,0.0101%
OraSure Technologies Inc,OSUR,0.01%
Odonate Therapeutics Inc,ODT,0.01%
MacroGenics Inc,MGNX,0.0099%
Inovio Pharmaceuticals Inc,INO,0.0098%
BioCryst Pharmaceuticals Inc,BCRX,0.0098%
Tilray Inc,TLRY,0.0098%
Triple-S Management Corp,GTS,0.0098%
Dynavax Technologies Corp,DVAX,0.0097%
Meridian Bioscience Inc,VIVO,0.0097%
Intellia Therapeutics Inc,NTLA,0.0094%
Viking Therapeutics Inc,VKTX,0.0094%
Cash Component,CASH,0.0092%
Eidos Therapeutics Inc,EIDX,0.0091%
Simulations Plus Inc,SLP,0.0091%
Kura Oncology Inc,KURA,0.009%
Progenics Pharmaceuticals Inc,PGNX,0.0089%
Mallinckrodt Plc,MNK,0.0088%
Sorrento Therapeutics Inc,SRNE,0.0088%
Community Health Systems Inc,CYH,0.0087%
Rigel Pharmaceuticals Inc,RIGL,0.0087%
Quanterix Corp,QTRX,0.0087%
Corbus Pharmaceuticals Holdings Inc,CRBP,0.0087%
PDL BioPharma Inc,PDLI,0.0087%
Cross Country Healthcare Inc,CCRN,0.0085%
Computer Programs and Systems Inc,CPSI,0.0084%
AnaptysBio Inc,ANAB,0.0081%
ViewRay Inc,VRAY,0.0081%
Accuray Inc,ARAY,0.008%
CytomX Therapeutics Inc,CTMX,0.0078%
Surgery Partners Inc,SGRY,0.0076%
SIGA Technologies Inc,SIGA,0.0074%
Shockwave Medical Inc,SWAV,0.0074%
Akcea Therapeutics Inc,AKCA,0.0074%
Voyager Therapeutics Inc,VYGR,0.0071%
Homology Medicines Inc,FIXX,0.007%
AMAG Pharmaceuticals Inc,AMAG,0.0068%
Stemline Therapeutics Inc,STML,0.0067%
Genmark Diagnostics Inc,GNMK,0.0065%
Twist Bioscience Corp,TWST,0.0064%
Minerva Neurosciences Inc,NERV,0.0063%
MeiraGTx Holdings PLC,MGTX,0.0062%
Gossamer Bio Inc,GOSS,0.006%
Spectrum Pharmaceuticals Inc,SPPI,0.0059%
Invacare Corp,IVC,0.0059%
Geron Corp,GERN,0.0057%
Rubius Therapeutics Inc,RUBY,0.0057%
Puma Biotechnology Inc,PBYI,0.0056%
Scholar Rock Holding Corp,SRRK,0.0055%
Diplomat Pharmacy Inc,DPLO,0.0055%
Evolus Inc,EOLS,0.0055%
Stoke Therapeutics Inc,STOK,0.0054%
MediciNova Inc,MNOV,0.0052%
Syros Pharmaceuticals Inc,SYRS,0.0051%
SI-BONE Inc,SIBN,0.005%
Arcus Biosciences Inc,RCUS,0.0047%
NextCure Inc,NXTC,0.0046%
Kalvista Pharmaceuticals Inc,KALV,0.0046%
Crinetics Pharmaceuticals Inc,CRNX,0.0046%
Concert Pharmaceuticals Inc,CNCE,0.0043%
OptiNose Inc,OPTN,0.0042%
Kiniksa Pharmaceuticals Ltd,KNSA,0.0041%
Gritstone Oncology Inc,GRTS,0.004%
TCR2 Therapeutics Inc,TCRR,0.0038%
Verrica Pharmaceuticals Inc,VRCA,0.0037%
Replimune Group Inc,REPL,0.0037%
Translate Bio Inc,TBIO,0.0035%
Five Prime Therapeutics Inc,FPRX,0.0034%
Xeris Pharmaceuticals Inc,XERS,0.0034%
GlycoMimetics Inc,GLYC,0.0034%
Lexicon Pharmaceuticals Inc,LXRX,0.0034%
Akorn Inc,AKRX,0.0033%
Akero Therapeutics Inc,AKRO,0.0032%
Morphic Holding Inc,MORF,0.003%
WAVE Life Sciences Ltd,WVE,0.003%
Transmedics Group Inc,TMDX,0.003%
Castlight Health Inc,CSLT,0.0025%
Kala Pharmaceuticals Inc,KALA,0.0023%
Acorda Therapeutics Inc,ACOR,0.0023%
Personalis Inc,PSNL,0.0023%
Cymabay Therapeutics Inc,CBAY,0.0022%
Prevail Therapeutics Inc,PRVL,0.002%
Precision BioSciences Inc,DTIL,0.0019%
PhaseBio Pharmaceuticals Inc,PHAS,0.0016%
Eloxx Pharmaceuticals Inc,ELOX,0.0016%
Solid Biosciences Inc,SLDB,0.0016%
Marker Therapeutics Inc,MRKR,0.0015%
Calyxt Inc,CLXT,0.0014%
Cyclerion Therapeutics Inc,CYCN,0.0011%
Avalon Globocare Corp,AVCO,0.0009%
Neuronetics Inc,STIM,0.0007%
