FHLC: Fidelity MSCI Health Care Index ETF
Inception Date: 2013-10-21
Fund Holdings as of: 2020-01-31
Total Assets Under Management (in thousands):	1729786
Shares Outstanding: 35700000
Expense Ratio: 0.084%
Tracks This Index: MSCI USA IMI Health Care Index
ETFdb.com Category: Health & Biotech Equities
Issuer: Fidelity
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FHLC


Holding,Symbol,Weighting
Ultragenyx Pharmaceutical Inc,RARE,0.0673%
Conmed Corp,CNMD,0.0672%
Quidel Corp,QDEL,0.0666%
Guardant Health Inc,GH,0.0659%
Immunomedics Inc,IMMU,0.0652%
Acadia Healthcare Company Inc,ACHC,0.065%
Tenet Healthcare Corp,THC,0.064%
PTC Therapeutics Inc,PTCT,0.0638%
Integer Holdings Corp,ITGR,0.0635%
Alkermes Plc,ALKS,0.0633%
Select Medical Holdings Corp,SEM,0.0604%
Halozyme Therapeutics Inc,HALO,0.058%
Intercept Pharmaceuticals Inc,ICPT,0.0572%
Medpace Holdings Inc,MEDP,0.0565%
Cantel Medical Corp,CMD,0.0564%
Apellis Pharmaceuticals Inc,APLS,0.056%
HMS Holdings Corp,HMSY,0.0553%
Iovance Biotherapeutics Inc,IOVA,0.053%
Arena Pharmaceuticals Inc,ARNA,0.0528%
Ensign Group Inc,ENSG,0.0523%
Amicus Therapeutics Inc,FOLD,0.0515%
Glaukos Corp,GKOS,0.0511%
Premier Inc,PINC,0.0503%
Mirati Therapeutics Inc,MRTX,0.0502%
Biohaven Pharmaceutical Holding Company Ltd,BHVN,0.0501%
iRhythm Technologies Inc,IRTC,0.0495%
Zogenix Inc,ZGNX,0.0478%
Prestige Consumer Healthcare Inc,PBH,0.0469%
Myriad Genetics Inc,MYGN,0.0468%
Merit Medical Systems Inc,MMSI,0.0466%
Axsome Therapeutics Inc,AXSM,0.0466%
Uniqure NV,QURE,0.0452%
MEDNAX Inc,MD,0.0448%
Patterson Companies Inc,PDCO,0.0436%
Ironwood Pharmaceuticals Inc,IRWD,0.0434%
Heron Therapeutics Inc,HRTX,0.0405%
Ligand Pharmaceuticals Inc,LGND,0.0399%
Insmed Inc,INSM,0.0399%
Magellan Health Inc,MGLN,0.0393%
Xencor Inc,XNCR,0.0392%
Natera Inc,NTRA,0.039%
Allakos Inc,ALLK,0.0388%
Invitae Corp,NVTA,0.0385%
BioTelemetry Inc,BEAT,0.0384%
Pacira Biosciences Inc,PCRX,0.0375%
Cardiovascular Systems Inc,CSII,0.0375%
ChemoCentryx Inc,CCXI,0.0368%
Deciphera Pharmaceuticals Inc,DCPH,0.0362%
Epizyme Inc,EPZM,0.0354%
Kodiak Sciences Inc,KOD,0.0353%
AtriCure Inc,ATRC,0.0353%
Fate Therapeutics Inc,FATE,0.0346%
U.S. Physical Therapy Inc,USPH,0.0339%
Denali Therapeutics Inc,DNLI,0.0335%
Allscripts Healthcare Solutions Inc,MDRX,0.0333%
Regenxbio Inc,RGNX,0.0324%
CRISPR Therapeutics AG,CRSP,0.0322%
Addus Homecare Corp,ADUS,0.0312%
Inovalon Holdings Inc,INOV,0.031%
Intra-Cellular Therapies Inc,ITCI,0.0309%
Avanos Medical Inc,AVNS,0.0307%
Corcept Therapeutics Inc,CORT,0.0303%
Atrion Corp,ATRI,0.0297%
Esperion Therapeutics Inc,ESPR,0.029%
Covetrus Inc,CVET,0.029%
Veracyte Inc,VCYT,0.0282%
TG Therapeutics Inc,TGTX,0.0282%
Theravance Biopharma Inc,TBPH,0.0276%
Supernus Pharmaceuticals Inc,SUPN,0.0274%
Editas Medicine Inc,EDIT,0.0273%
Aimmune Therapeutics Inc,AIMT,0.0269%
Tabula Rasa HealthCare Inc,TRHC,0.0264%
STAAR Surgical Co,STAA,0.0264%
Principia Biopharma Inc,PRNB,0.0261%
CryoLife Inc,CRY,0.0258%
R1 RCM Inc,RCM,0.0253%
Brookdale Senior Living Inc,BKD,0.025%
Natus Medical Inc,NTUS,0.0246%
Forty Seven Inc,FTSV,0.0244%
Turning Point Therapeutics Inc,TPTX,0.0242%
Tivity Health Inc,TVTY,0.0241%
Revance Therapeutics Inc,RVNC,0.024%
Varex Imaging Corp,VREX,0.024%
Tactile Systems Technology Inc,TCMD,0.0232%
Dicerna Pharmaceuticals Inc,DRNA,0.0228%
CorVel Corp,CRVL,0.0227%
RadNet Inc,RDNT,0.0224%
Innoviva Inc,INVA,0.0222%
Arvinas Inc,ARVN,0.022%
CareDx Inc,CDNA,0.022%
Mesa Laboratories Inc,MLAB,0.0217%
Portola Pharmaceuticals Inc,PTLA,0.0217%
Inspire Medical Systems Inc,INSP,0.0216%
Coherus BioSciences Inc,CHRS,0.0216%
Luminex Corp,LMNX,0.0215%
NanoString Technologies Inc,NSTG,0.0213%
Aerie Pharmaceuticals Inc,AERI,0.0211%
National Healthcare Corp,NHC,0.0208%
Dermira Inc,DERM,0.0203%
Codexis Inc,CDXS,0.0201%
National Research Corp,NRC,0.0196%
Sangamo Therapeutics Inc,SGMO,0.0194%
Silk Road Medical Inc,SILK,0.0192%
Intersect Ent Inc,XENT,0.0192%
Karyopharm Therapeutics Inc,KPTI,0.0187%
ImmunoGen Inc,IMGN,0.0185%
Inogen Inc,INGN,0.0183%
Radius Health Inc,RDUS,0.0181%
Change Healthcare Inc,CHNG,0.0179%
Orthofix Medical Inc,OFIX,0.0179%
Evolent Health Inc,EVH,0.0175%
Madrigal Pharmaceuticals Inc,MDGL,0.0171%
Hanger Inc,HNGR,0.0171%
Enanta Pharmaceuticals Inc,ENTA,0.017%
Heska Corp,HSKA,0.0166%
Vocera Communications Inc,VCRA,0.0164%
Providence Service Corp,PRSC,0.0161%
Tricida Inc,TCDA,0.016%
HealthStream Inc,HSTM,0.0158%
Amphastar Pharmaceuticals Inc,AMPH,0.0156%
Vericel Corp,VCEL,0.0156%
NextGen Healthcare Inc,NXGN,0.0155%
Pennant Group Inc,PNTG,0.0153%
Cara Therapeutics Inc,CARA,0.0153%
Lantheus Holdings Inc,LNTH,0.0152%
Rocket Pharmaceuticals Inc,RCKT,0.0152%
"Y-mAbs Therapeutics, Inc",YMAB,0.015%
LeMaitre Vascular Inc,LMAT,0.0149%
Cryoport Inc,CYRX,0.0148%
Cytokinetics Inc,CYTK,0.0147%
Atara Biotherapeutics Inc,ATRA,0.0142%
Omeros Corp,OMER,0.0142%
Athenex Inc,ATNX,0.0138%
Vanda Pharmaceuticals Inc,VNDA,0.0137%
Anika Therapeutics Inc,ANIK,0.0136%
Pacific Biosciences of California Inc,PACB,0.0135%
PetIQ Inc,PETQ,0.0135%
Retrophin Inc,RTRX,0.0134%
Eagle Pharmaceuticals Inc,EGRX,0.0133%
Cerus Corp,CERS,0.0132%
Akebia Therapeutics Inc,AKBA,0.0131%
Flexion Therapeutics Inc,FLXN,0.013%
Krystal Biotech Inc,KRYS,0.0129%
ANI Pharmaceuticals Inc,ANIP,0.0128%
Phreesia Inc,PHR,0.0128%
Antares Pharma Inc,ATRS,0.0127%
Collegium Pharmaceutical Inc,COLL,0.0125%
TherapeuticsMD Inc,TXMD,0.0123%
ZIOPHARM Oncology Inc,ZIOP,0.0122%
Adverum Biotechnologies Inc,ADVM,0.0122%
Myovant Sciences Ltd,MYOV,0.0121%
Quotient Ltd,QTNT,0.012%
Accelerate Diagnostics Inc,AXDX,0.0118%
AVROBIO Inc,AVRO,0.0117%
Allogene Therapeutics Inc,ALLO,0.0117%
Assembly Biosciences Inc,ASMB,0.0116%
Rhythm Pharmaceuticals Inc,RYTM,0.0116%
OrthoPediatrics Corp,KIDS,0.0114%
Surmodics Inc,SRDX,0.0114%
AngioDynamics Inc,ANGO,0.0114%
G1 Therapeutics Inc,GTHX,0.0112%
Prothena Corporation PLC,PRTA,0.0111%
OPKO Health Inc,OPK,0.011%
Amneal Pharmaceuticals Inc,AMRX,0.0108%
Axonics Modulation Technologies Inc,AXNX,0.0108%
Phibro Animal Health Corp,PAHC,0.0108%
Apollo Medical Holdings Inc,AMEH,0.0104%
Triple-S Management Corp,GTS,0.0102%
MacroGenics Inc,MGNX,0.0099%
Agenus Inc,AGEN,0.0099%
BioDelivery Sciences International Inc,BDSI,0.0098%
Kura Oncology Inc,KURA,0.0097%
AxoGen Inc,AXGN,0.0097%
BioCryst Pharmaceuticals Inc,BCRX,0.0097%
Viking Therapeutics Inc,VKTX,0.0096%
Odonate Therapeutics Inc,ODT,0.0096%
OraSure Technologies Inc,OSUR,0.0096%
Dynavax Technologies Corp,DVAX,0.0096%
Simulations Plus Inc,SLP,0.0094%
Meridian Bioscience Inc,VIVO,0.0093%
Intellia Therapeutics Inc,NTLA,0.0093%
Community Health Systems Inc,CYH,0.0092%
Progenics Pharmaceuticals Inc,PGNX,0.0092%
Rigel Pharmaceuticals Inc,RIGL,0.0091%
Quanterix Corp,QTRX,0.009%
Owens & Minor Inc,OMI,0.009%
PDL BioPharma Inc,PDLI,0.009%
Eidos Therapeutics Inc,EIDX,0.0088%
Catalyst Pharmaceuticals Inc,CPRX,0.0087%
Computer Programs and Systems Inc,CPSI,0.0086%
Cross Country Healthcare Inc,CCRN,0.0082%
ViewRay Inc,VRAY,0.008%
CytomX Therapeutics Inc,CTMX,0.008%
AnaptysBio Inc,ANAB,0.0078%
Akcea Therapeutics Inc,AKCA,0.0078%
Surgery Partners Inc,SGRY,0.0077%
Biospecifics Technologies Corp,BSTC,0.0073%
SIGA Technologies Inc,SIGA,0.0073%
Shockwave Medical Inc,SWAV,0.0072%
Homology Medicines Inc,FIXX,0.0071%
Cutera Inc,CUTR,0.007%
Voyager Therapeutics Inc,VYGR,0.0068%
MeiraGTx Holdings PLC,MGTX,0.0067%
Health Catalyst Inc,HCAT,0.0067%
Stemline Therapeutics Inc,STML,0.0066%
Genmark Diagnostics Inc,GNMK,0.0065%
Twist Bioscience Corp,TWST,0.0062%
AMAG Pharmaceuticals Inc,AMAG,0.0062%
Spectrum Pharmaceuticals Inc,SPPI,0.0061%
Fluidigm Corp,FLDM,0.006%
Gossamer Bio Inc,GOSS,0.006%
Stoke Therapeutics Inc,STOK,0.0058%
Geron Corp,GERN,0.0058%
Rubius Therapeutics Inc,RUBY,0.0058%
Evolus Inc,EOLS,0.0055%
Diplomat Pharmacy Inc,DPLO,0.0054%
Puma Biotechnology Inc,PBYI,0.0052%
Scholar Rock Holding Corp,SRRK,0.0051%
Arcus Biosciences Inc,RCUS,0.0047%
Crinetics Pharmaceuticals Inc,CRNX,0.0044%
OptiNose Inc,OPTN,0.0042%
Translate Bio Inc,TBIO,0.0036%
Lexicon Pharmaceuticals Inc,LXRX,0.0034%
WAVE Life Sciences Ltd,WVE,0.0032%
Akorn Inc,AKRX,0.0032%
Cymabay Therapeutics Inc,CBAY,0.0021%
Solid Biosciences Inc,SLDB,0.0019%
Cyclerion Therapeutics Inc,CYCN,0.0011%
