IYW: iShares U.S. Technology ETF
Inception Date: 2000-05-19
Fund Holdings as of: 2020-01-31
Total Assets Under Management (in thousands):	5001353
Shares Outstanding: 20650000
Expense Ratio: 0.42%
Tracks This Index: Dow Jones U.S. Technology Index
ETFdb.com Category: Technology Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IYW


Holding,Symbol,Weighting
HubSpot Inc,HUBS,0.1105%
Entegris Inc,ENTG,0.1059%
GCI Liberty Inc,GLIBA,0.1057%
Proofpoint Inc,PFPT,0.1052%
Monolithic Power Systems Inc,MPWR,0.1049%
Alteryx Inc,AYX,0.1031%
CACI International Inc,CACI,0.1016%
Xerox Holdings Corp,XRX,0.101%
CDK Global Inc,CDK,0.0989%
Ciena Corp,CIEN,0.0955%
Cash Component,CASH,0.0936%
Lumentum Holdings Inc,LITE,0.0888%
Zillow Group Inc,Z,0.0881%
Etsy Inc,ETSY,0.0878%
MKS Instruments Inc,MKSI,0.0867%
MongoDB Inc,MDB,0.0867%
SYNNEX Corp,SNX,0.0854%
Avalara Inc,AVLR,0.0849%
Manhattan Associates Inc,MANH,0.0831%
Nuance Communications Inc,NUAN,0.0807%
Tech Data Corp,TECD,0.0774%
Paylocity Holding Corp,PCTY,0.0772%
Cree Inc,CREE,0.076%
GrubHub Inc,GRUB,0.0751%
Anaplan Inc,PLAN,0.0749%
Nutanix Inc,NTNX,0.0719%
RealPage Inc,RP,0.0706%
Cirrus Logic Inc,CRUS,0.0676%
j2 Global Inc,JCOM,0.0675%
Smartsheet Inc,SMAR,0.0669%
Science Applications International Corp,SAIC,0.0654%
NCR Corp,NCR,0.0653%
Silicon Laboratories Inc,SLAB,0.0647%
Match Group Inc,MTCH,0.0639%
LogMeIn Inc,LOGM,0.0637%
Pure Storage Inc,PSTG,0.0609%
ACI Worldwide Inc,ACIW,0.06%
Verint Systems Inc,VRNT,0.0588%
Perspecta Inc,PRSP,0.0588%
KBR Inc,KBR,0.0585%
Blackbaud Inc,BLKB,0.0585%
Dropbox Inc,DBX,0.0558%
ViaSat Inc,VSAT,0.0557%
Zscaler Inc,ZS,0.0555%
FireEye Inc,FEYE,0.0526%
New Relic Inc,NEWR,0.0501%
Pegasystems Inc,PEGA,0.0499%
Viavi Solutions Inc,VIAV,0.0492%
Semtech Corp,SMTC,0.0488%
Teradata Corp,TDC,0.0415%
CarGurus Inc,CARG,0.0386%
CommScope Holding Company Inc,COMM,0.0361%
Elastic NV,ESTC,0.0321%
Dynatrace Inc,DT,0.0306%
Ubiquiti Inc,UI,0.0301%
Zoom Video Communications Inc,ZM,0.0292%
Commvault Systems Inc,CVLT,0.0289%
EchoStar Corp,SATS,0.0281%
InterDigital Wireless Inc,IDCC,0.0257%
Netscout Systems Inc,NTCT,0.0256%
Zillow Group Inc,ZG,0.0238%
Pluralsight Inc,PS,0.0237%
Chewy Inc,CHWY,0.0215%
Crowdstrike Holdings Inc,CRWD,0.0191%
SolarWinds Corp,SWI,0.0184%
Slack Technologies Inc,WORK,0.0122%
Cerence Inc,CRNC,0.0116%
ANGI Homeservices Inc,ANGI,0.0084%
