XSW: SPDR S&P Software & Services ETF
Inception Date: 2011-09-28
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	244940
Shares Outstanding: 2260000
Expense Ratio: 0.35%
Tracks This Index: S&P Software & Services Select Industry Index
ETFdb.com Category: Technology Equities
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/XSW


Holding,Symbol,Weighting
Dropbox Inc,DBX,0.6055%
Aspen Technology Inc,AZPN,0.605%
Slack Technologies Inc,WORK,0.6043%
Ceridian HCM Holding Inc,CDAY,0.6026%
Nutanix Inc,NTNX,0.6017%
Alarm.com Holdings Inc,ALRM,0.6014%
Exlservice Holdings Inc,EXLS,0.6014%
Zynga Inc,ZNGA,0.6008%
Rapid7 Inc,RPD,0.599%
Cardtronics PLC,CATM,0.5988%
SS&C Technologies Holdings Inc,SSNC,0.5971%
Automatic Data Processing Inc,ADP,0.5926%
Fidelity National Information Services Inc,FIS,0.5923%
SolarWinds Corp,SWI,0.5917%
SVMK Inc,SVMK,0.5909%
MicroStrategy Inc,MSTR,0.5893%
j2 Global Inc,JCOM,0.589%
Activision Blizzard Inc,ATVI,0.5881%
Qualys Inc,QLYS,0.5861%
WEX Inc,WEX,0.5855%
ManTech International Corp,MANT,0.5848%
Cornerstone OnDemand Inc,CSOD,0.5845%
Accenture PLC,ACN,0.5834%
Euronet Worldwide Inc,EEFT,0.5829%
Fiserv Inc,FISV,0.5824%
Paychex Inc,PAYX,0.5822%
LogMeIn Inc,LOGM,0.582%
SPS Commerce Inc,SPSC,0.5816%
Electronic Arts Inc,EA,0.5815%
Maximus Inc,MMS,0.5755%
Genpact Ltd,G,0.5751%
VMware Inc,VMW,0.5745%
Western Union Co,WU,0.5692%
Fleetcor Technologies Inc,FLT,0.5639%
Oracle Corp,ORCL,0.5633%
Blackbaud Inc,BLKB,0.561%
Manhattan Associates Inc,MANH,0.5567%
Instructure Inc,INST,0.5552%
Broadridge Financial Solutions Inc,BR,0.5524%
KBR Inc,KBR,0.5471%
Gartner Inc,IT,0.5469%
CDK Global Inc,CDK,0.5467%
MobileIron Inc,MOBL,0.5454%
Alliance Data Systems Corp,ADS,0.5451%
Digimarc Corp,DMRC,0.5429%
Cloudera Inc,CLDR,0.5423%
Sabre Corp,SABR,0.5417%
Model N Inc,MODN,0.5402%
ForeScout Technologies Inc,FSCT,0.5401%
ACI Worldwide Inc,ACIW,0.5338%
NIC Inc,EGOV,0.5307%
Bottomline Technologies (DE) Inc,EPAY,0.5299%
Benefitfocus Inc,BNFT,0.5266%
Sykes Enterprises Inc,SYKE,0.5259%
New Relic Inc,NEWR,0.5247%
FireEye Inc,FEYE,0.5225%
Pros Holdings Inc,PRO,0.5183%
Take-Two Interactive Software Inc,TTWO,0.5174%
TiVo Corp,TIVO,0.5148%
Medallia Inc,MDLA,0.513%
Box Inc,BOX,0.5126%
CSG Systems International Inc,CSGS,0.5105%
Perspecta Inc,PRSP,0.5078%
Teradata Corp,TDC,0.497%
DXC Technology Co,DXC,0.4899%
Liveramp Holdings Inc,RAMP,0.4731%
QAD Inc,QADA,0.462%
Digital Turbine Inc,APPS,0.4593%
OneSpan Inc,OSPN,0.4397%
Conduent Inc,CNDT,0.4269%
NortonLifeLock Inc,NLOK,0.4261%
A10 Networks Inc,ATEN,0.4033%
Cass Information Systems Inc,CASS,0.3969%
Cash Component,CASH,0.0408%
