LABU: Direxion Daily S&P Biotech Bull 3x Shares
Inception Date: 2015-05-28
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	434168
Shares Outstanding: 7711000
Expense Ratio: 1.12%
Tracks This Index: S&P Biotechnology Select Industry Index (300%)
ETFdb.com Category: Leveraged Equities
Issuer: Direxion
Structure: ETF
ETF Home Page: https://etfdb.com/etf/LABU


Holding,Symbol,Weighting
Xencor Inc,XNCR,0.4867%
Enanta Pharmaceuticals Inc,ENTA,0.4657%
Epizyme Inc,EPZM,0.4535%
Sangamo Therapeutics Inc,SGMO,0.4438%
Principia Biopharma Inc,PRNB,0.425%
Alector Inc,ALEC,0.4211%
Eagle Pharmaceuticals Inc,EGRX,0.418%
Flexion Therapeutics Inc,FLXN,0.3951%
Athenex Inc,ATNX,0.3946%
Atara Biotherapeutics Inc,ATRA,0.3764%
OPKO Health Inc,OPK,0.3733%
Viking Therapeutics Inc,VKTX,0.3602%
Anika Therapeutics Inc,ANIK,0.3497%
G1 Therapeutics Inc,GTHX,0.3476%
Retrophin Inc,RTRX,0.3423%
Twist Bioscience Corp,TWST,0.3413%
Vericel Corp,VCEL,0.3374%
Kodiak Sciences Inc,KOD,0.3336%
Krystal Biotech Inc,KRYS,0.3309%
Denali Therapeutics Inc,DNLI,0.3254%
Vanda Pharmaceuticals Inc,VNDA,0.3175%
Cytokinetics Inc,CYTK,0.3159%
AMAG Pharmaceuticals Inc,AMAG,0.3048%
BridgeBio Pharma Inc,BBIO,0.3046%
Gossamer Bio Inc,GOSS,0.2855%
Intellia Therapeutics Inc,NTLA,0.2801%
Dicerna Pharmaceuticals Inc,DRNA,0.2708%
Voyager Therapeutics Inc,VYGR,0.2569%
ImmunoGen Inc,IMGN,0.2555%
"Y-mAbs Therapeutics, Inc",YMAB,0.2521%
ChemoCentryx Inc,CCXI,0.2514%
Intrexon Corp,PGEN,0.2297%
Akebia Therapeutics Inc,AKBA,0.2206%
MacroGenics Inc,MGNX,0.2145%
Progenics Pharmaceuticals Inc,PGNX,0.2079%
NextCure Inc,NXTC,0.2057%
Dynavax Technologies Corp,DVAX,0.205%
Stemline Therapeutics Inc,STML,0.2049%
BioCryst Pharmaceuticals Inc,BCRX,0.1914%
ZIOPHARM Oncology Inc,ZIOP,0.1894%
Akcea Therapeutics Inc,AKCA,0.1698%
Rhythm Pharmaceuticals Inc,RYTM,0.1694%
Rocket Pharmaceuticals Inc,RCKT,0.1643%
AVROBIO Inc,AVRO,0.1384%
Homology Medicines Inc,FIXX,0.1371%
Agenus Inc,AGEN,0.1248%
Kura Oncology Inc,KURA,0.1157%
Spectrum Pharmaceuticals Inc,SPPI,0.1045%
Kadmon Holdings Inc,KDMN,0.0962%
Karuna Therapeutics Inc,KRTX,0.0952%
Prothena Corporation PLC,PRTA,0.072%
Cash Component,CASH,-2.0502%
