FXO: First Trust Financials AlphaDEX Fund
Inception Date: 2007-05-08
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	2003054
Shares Outstanding: 59000000
Expense Ratio: 0.63%
Tracks This Index: StrataQuant Financials Index
ETFdb.com Category: Financials Equities
Issuer: First Trust
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FXO


Holding,Symbol,Weighting
Chubb Ltd,CB,0.3744%
American Express Co,AXP,0.3733%
Fidelity National Information Services Inc,FIS,0.3716%
Equity LifeStyle Properties Inc,ELS,0.3697%
American Financial Group Inc,AFG,0.3676%
Everest Re Group Ltd,RE,0.3668%
First Hawaiian Inc,FHB,0.3662%
Globe Life Inc,GL,0.3652%
WEX Inc,WEX,0.3634%
Brandywine Realty Trust,BDN,0.36%
Hanover Insurance Group Inc,THG,0.3598%
Prosperity Bancshares Inc,PB,0.3589%
Lincoln National Corp,LNC,0.3578%
Equinix Inc,EQIX,0.3575%
Corporate Office Properties Trust,OFC,0.3566%
Euronet Worldwide Inc,EEFT,0.3555%
JPMorgan Chase & Co,JPM,0.348%
KeyCorp,KEY,0.3446%
Northern Trust Corp,NTRS,0.3405%
Cullen/Frost Bankers Inc,CFR,0.3358%
Primerica Inc,PRI,0.3348%
Apple Hospitality REIT Inc,APLE,0.3321%
New York Community Bancorp Inc,NYCB,0.3297%
U.S. Bancorp,USB,0.3287%
Park Hotels & Resorts Inc,PK,0.3209%
Webster Financial Corp,WBS,0.3133%
Markel Corp,MKL,0.2307%
Jack Henry & Associates Inc,JKHY,0.2048%
SBA Communications Corp,SBAC,0.1985%
Taubman Centers Inc,TCO,0.1984%
BlackRock Inc,BLK,0.1967%
Medical Properties Trust Inc,MPW,0.1964%
AXIS Capital Holdings Ltd,AXS,0.195%
STORE Capital Corp,STOR,0.1904%
New Residential Investment Corp,NRZ,0.1902%
Aon PLC,AON,0.1901%
American Homes 4 Rent,AMH,0.1892%
Duke Realty Corp,DRE,0.188%
Crown Castle International Corp,CCI,0.1865%
Willis Towers Watson PLC,WLTW,0.1861%
Public Storage,PSA,0.186%
Factset Research Systems Inc,FDS,0.1859%
Morningstar Inc,MORN,0.1857%
Starwood Property Trust Inc,STWD,0.1857%
LendingTree Inc,TREE,0.1854%
Chimera Investment Corp,CIM,0.1849%
Welltower Inc,WELL,0.1837%
American Tower Corp,AMT,0.1831%
Loews Corp,L,0.1822%
Fleetcor Technologies Inc,FLT,0.181%
AvalonBay Communities Inc,AVB,0.181%
Commerce Bancshares Inc,CBSH,0.1809%
Cboe Global Markets Inc,CBOE,0.1807%
EPR Properties,EPR,0.1802%
Iron Mountain Inc,IRM,0.1784%
Omega Healthcare Investors Inc,OHI,0.1783%
Americold Realty Trust,COLD,0.1781%
Howard Hughes Corp,HHC,0.1762%
Erie Indemnity Co,ERIE,0.1735%
Brixmor Property Group Inc,BRX,0.1725%
Kimco Realty Corp,KIM,0.169%
Wyndham Destinations Inc,WYND,0.1637%
Service Properties Trust,SVC,0.1634%
Cash Component,CASH,0.1014%
