FHLC: Fidelity MSCI Health Care Index ETF
Inception Date: 2013-10-21
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	1797258
Shares Outstanding: 35700000
Expense Ratio: 0.084%
Tracks This Index: MSCI USA IMI Health Care Index
ETFdb.com Category: Health & Biotech Equities
Issuer: Fidelity
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FHLC


Holding,Symbol,Weighting
Laboratory Corporation of America Holdings,LH,0.3914%
Teleflex Inc,TFX,0.3876%
Cooper Companies Inc,COO,0.3875%
Cardinal Health Inc,CAH,0.3843%
Biomarin Pharmaceutical Inc,BMRN,0.3441%
Quest Diagnostics Inc,DGX,0.3323%
Waters Corp,WAT,0.3197%
AmerisourceBergen Corp,ABC,0.3179%
Hologic Inc,HOLX,0.3149%
Alnylam Pharmaceuticals Inc,ALNY,0.3092%
Seattle Genetics Inc,SGEN,0.308%
Exact Sciences Corp,EXAS,0.3068%
Incyte Corp,INCY,0.3006%
Steris plc,STE,0.2856%
Varian Medical Systems Inc,VAR,0.2855%
Dentsply Sirona Inc,XRAY,0.2837%
Elanco Animal Health Inc,ELAN,0.2758%
Insulet Corp,PODD,0.2703%
Mylan NV,MYL,0.2598%
West Pharmaceutical Services Inc,WST,0.2593%
Universal Health Services Inc,UHS,0.2471%
Henry Schein Inc,HSIC,0.2308%
PerkinElmer Inc,PKI,0.2294%
Neurocrine Biosciences Inc,NBIX,0.1984%
Sarepta Therapeutics Inc,SRPT,0.1978%
Masimo Corp,MASI,0.1952%
DaVita Inc,DVA,0.1875%
Catalent Inc,CTLT,0.1864%
Abiomed Inc,ABMD,0.1857%
Jazz Pharmaceuticals PLC,JAZZ,0.1813%
Ionis Pharmaceuticals Inc,IONS,0.1779%
Bio Rad Laboratories Inc,BIO,0.1766%
Encompass Health Corp,EHC,0.174%
Chemed Corp,CHE,0.1734%
Perrigo Company PLC,PRGO,0.1715%
Molina Healthcare Inc,MOH,0.1679%
Bio-Techne Corp,TECH,0.1678%
Charles River Laboratories International Inc,CRL,0.1674%
Teladoc Health Inc,TDOC,0.1599%
Hill-Rom Holdings Inc,HRC,0.1592%
Novocure Ltd,NVCR,0.1501%
PRA Health Sciences Inc,PRAH,0.1482%
Horizon Therapeutics PLC,HZNP,0.1461%
Amedisys Inc,AMED,0.1351%
Haemonetics Corp,HAE,0.1336%
Exelixis Inc,EXEL,0.1278%
Bruker Corp,BRKR,0.1207%
Penumbra Inc,PEN,0.1192%
HealthEquity Inc,HQY,0.1107%
bluebird bio Inc,BLUE,0.1092%
Repligen Corp,RGEN,0.1047%
LHC Group Inc,LHCG,0.1047%
ACADIA Pharmaceuticals Inc,ACAD,0.0994%
Reata Pharmaceuticals Inc,RETA,0.0981%
United Therapeutics Corp,UTHR,0.0959%
Global Blood Therapeutics Inc,GBT,0.0953%
Acceleron Pharma Inc,XLRN,0.0939%
Nevro Corp,NVRO,0.0928%
ICU Medical Inc,ICUI,0.0922%
Integra Lifesciences Holdings Corp,IART,0.0913%
Globus Medical Inc,GMED,0.0912%
Tandem Diabetes Care Inc,TNDM,0.0892%
Nektar Therapeutics,NKTR,0.0881%
NuVasive Inc,NUVA,0.0876%
Syneos Health Inc,SYNH,0.0855%
Wright Medical Group NV,WMGI,0.0804%
Momenta Pharmaceuticals Inc,MNTA,0.0798%
Neogen Corp,NEOG,0.0793%
Omnicell Inc,OMCL,0.0784%
SAGE Therapeutics Inc,SAGE,0.078%
Arrowhead Pharmaceuticals Inc,ARWR,0.0771%
Envista Holdings Corp,NVST,0.0765%
FibroGen Inc,FGEN,0.0757%
Ultragenyx Pharmaceutical Inc,RARE,0.074%
AMN Healthcare Services Inc,AMN,0.0721%
Neogenomics Inc,NEO,0.0681%
MyoKardia Inc,MYOK,0.0671%
Alkermes Plc,ALKS,0.0663%
Guardant Health Inc,GH,0.0655%
Agios Pharmaceuticals Inc,AGIO,0.0651%
Tenet Healthcare Corp,THC,0.0646%
Acadia Healthcare Company Inc,ACHC,0.0643%
PTC Therapeutics Inc,PTCT,0.0641%
Immunomedics Inc,IMMU,0.064%
Blueprint Medicines Corp,BPMC,0.0636%
Quidel Corp,QDEL,0.0634%
Insmed Inc,INSM,0.0615%
Integer Holdings Corp,ITGR,0.0607%
Select Medical Holdings Corp,SEM,0.0605%
Medpace Holdings Inc,MEDP,0.0593%
Ensign Group Inc,ENSG,0.059%
Halozyme Therapeutics Inc,HALO,0.0579%
Amicus Therapeutics Inc,FOLD,0.0575%
Arena Pharmaceuticals Inc,ARNA,0.0571%
Intercept Pharmaceuticals Inc,ICPT,0.0567%
Glaukos Corp,GKOS,0.0556%
Apellis Pharmaceuticals Inc,APLS,0.0556%
HMS Holdings Corp,HMSY,0.0542%
Iovance Biotherapeutics Inc,IOVA,0.0538%
Mirati Therapeutics Inc,MRTX,0.0516%
Cantel Medical Corp,CMD,0.0514%
Prestige Consumer Healthcare Inc,PBH,0.0512%
Biohaven Pharmaceutical Holding Company Ltd,BHVN,0.0509%
iRhythm Technologies Inc,IRTC,0.0481%
Merit Medical Systems Inc,MMSI,0.0479%
MEDNAX Inc,MD,0.0475%
Axsome Therapeutics Inc,AXSM,0.0464%
Invitae Corp,NVTA,0.0457%
Uniqure NV,QURE,0.0456%
Premier Inc,PINC,0.0439%
Patterson Companies Inc,PDCO,0.0437%
Ironwood Pharmaceuticals Inc,IRWD,0.0422%
Ligand Pharmaceuticals Inc,LGND,0.0417%
Kodiak Sciences Inc,KOD,0.0412%
Heron Therapeutics Inc,HRTX,0.0408%
Xencor Inc,XNCR,0.0404%
ChemoCentryx Inc,CCXI,0.0396%
Pacira Biosciences Inc,PCRX,0.0395%
BioTelemetry Inc,BEAT,0.0388%
Natera Inc,NTRA,0.0382%
Magellan Health Inc,MGLN,0.0378%
Deciphera Pharmaceuticals Inc,DCPH,0.0373%
Allakos Inc,ALLK,0.036%
AtriCure Inc,ATRC,0.0355%
Regenxbio Inc,RGNX,0.0351%
Denali Therapeutics Inc,DNLI,0.0349%
Epizyme Inc,EPZM,0.0348%
Myriad Genetics Inc,MYGN,0.0343%
Fate Therapeutics Inc,FATE,0.0339%
Allscripts Healthcare Solutions Inc,MDRX,0.0339%
Principia Biopharma Inc,PRNB,0.0336%
U.S. Physical Therapy Inc,USPH,0.033%
Cardiovascular Systems Inc,CSII,0.0325%
Esperion Therapeutics Inc,ESPR,0.0319%
Addus Homecare Corp,ADUS,0.0317%
Corcept Therapeutics Inc,CORT,0.0313%
CRISPR Therapeutics AG,CRSP,0.0312%
Avanos Medical Inc,AVNS,0.0311%
Inovalon Holdings Inc,INOV,0.0305%
Covetrus Inc,CVET,0.0295%
Zogenix Inc,ZGNX,0.0294%
Theravance Biopharma Inc,TBPH,0.0292%
TG Therapeutics Inc,TGTX,0.0291%
Intra-Cellular Therapies Inc,ITCI,0.028%
Supernus Pharmaceuticals Inc,SUPN,0.0276%
Revance Therapeutics Inc,RVNC,0.0275%
Forty Seven Inc,FTSV,0.0274%
Atrion Corp,ATRI,0.0271%
Tabula Rasa HealthCare Inc,TRHC,0.0271%
Veracyte Inc,VCYT,0.0269%
STAAR Surgical Co,STAA,0.0266%
Editas Medicine Inc,EDIT,0.0262%
R1 RCM Inc,RCM,0.0252%
Turning Point Therapeutics Inc,TPTX,0.0252%
CryoLife Inc,CRY,0.0251%
Brookdale Senior Living Inc,BKD,0.0243%
Tivity Health Inc,TVTY,0.0242%
Coherus BioSciences Inc,CHRS,0.0237%
Tactile Systems Technology Inc,TCMD,0.0235%
Aimmune Therapeutics Inc,AIMT,0.0235%
Natus Medical Inc,NTUS,0.0231%
Varex Imaging Corp,VREX,0.0228%
Dicerna Pharmaceuticals Inc,DRNA,0.0227%
NanoString Technologies Inc,NSTG,0.0225%
Innoviva Inc,INVA,0.0223%
Arvinas Inc,ARVN,0.0223%
Luminex Corp,LMNX,0.0215%
Inspire Medical Systems Inc,INSP,0.0215%
Portola Pharmaceuticals Inc,PTLA,0.0214%
Mesa Laboratories Inc,MLAB,0.0213%
CareDx Inc,CDNA,0.0211%
RadNet Inc,RDNT,0.0211%
Aerie Pharmaceuticals Inc,AERI,0.0204%
CorVel Corp,CRVL,0.0201%
National Healthcare Corp,NHC,0.02%
Codexis Inc,CDXS,0.0196%
Dermira Inc,DERM,0.0194%
Intersect Ent Inc,XENT,0.0193%
Sangamo Therapeutics Inc,SGMO,0.0192%
Karyopharm Therapeutics Inc,KPTI,0.0192%
Radius Health Inc,RDUS,0.019%
National Research Corp,NRC,0.0189%
Inogen Inc,INGN,0.0186%
Silk Road Medical Inc,SILK,0.0185%
Change Healthcare Inc,CHNG,0.0179%
Evolent Health Inc,EVH,0.0178%
Enanta Pharmaceuticals Inc,ENTA,0.0177%
Vocera Communications Inc,VCRA,0.0173%
Orthofix Medical Inc,OFIX,0.0173%
Madrigal Pharmaceuticals Inc,MDGL,0.0172%
ImmunoGen Inc,IMGN,0.0172%
Cytokinetics Inc,CYTK,0.0168%
Hanger Inc,HNGR,0.0165%
Tricida Inc,TCDA,0.0165%
Rocket Pharmaceuticals Inc,RCKT,0.0165%
Amphastar Pharmaceuticals Inc,AMPH,0.0158%
Cerus Corp,CERS,0.0158%
HealthStream Inc,HSTM,0.0158%
Providence Service Corp,PRSC,0.0157%
Heska Corp,HSKA,0.0157%
Cara Therapeutics Inc,CARA,0.0157%
Pennant Group Inc,PNTG,0.0156%
Vericel Corp,VCEL,0.0155%
NextGen Healthcare Inc,NXGN,0.0154%
Collegium Pharmaceutical Inc,COLL,0.0152%
Akebia Therapeutics Inc,AKBA,0.0149%
Cryoport Inc,CYRX,0.0147%
Athenex Inc,ATNX,0.0144%
"Y-mAbs Therapeutics, Inc",YMAB,0.0144%
Lantheus Holdings Inc,LNTH,0.0142%
Krystal Biotech Inc,KRYS,0.014%
Option Care Health Inc,OPCH,0.014%
PetIQ Inc,PETQ,0.0138%
Vanda Pharmaceuticals Inc,VNDA,0.0137%
Eagle Pharmaceuticals Inc,EGRX,0.0137%
Atara Biotherapeutics Inc,ATRA,0.0136%
Retrophin Inc,RTRX,0.0136%
Omeros Corp,OMER,0.0135%
Anika Therapeutics Inc,ANIK,0.0132%
Assembly Biosciences Inc,ASMB,0.013%
Phreesia Inc,PHR,0.013%
ANI Pharmaceuticals Inc,ANIP,0.0129%
Pacific Biosciences of California Inc,PACB,0.0126%
AVROBIO Inc,AVRO,0.0124%
Allogene Therapeutics Inc,ALLO,0.0123%
TherapeuticsMD Inc,TXMD,0.0123%
Antares Pharma Inc,ATRS,0.0122%
Flexion Therapeutics Inc,FLXN,0.0122%
Adverum Biotechnologies Inc,ADVM,0.0122%
Myovant Sciences Ltd,MYOV,0.0119%
Phibro Animal Health Corp,PAHC,0.0118%
LeMaitre Vascular Inc,LMAT,0.0116%
OPKO Health Inc,OPK,0.0116%
Rhythm Pharmaceuticals Inc,RYTM,0.0114%
G1 Therapeutics Inc,GTHX,0.0114%
OrthoPediatrics Corp,KIDS,0.0113%
Surmodics Inc,SRDX,0.0112%
Amneal Pharmaceuticals Inc,AMRX,0.0112%
Accelerate Diagnostics Inc,AXDX,0.0112%
Quotient Ltd,QTNT,0.0111%
Prothena Corporation PLC,PRTA,0.0111%
Odonate Therapeutics Inc,ODT,0.011%
Axonics Modulation Technologies Inc,AXNX,0.0108%
AngioDynamics Inc,ANGO,0.0105%
AxoGen Inc,AXGN,0.0103%
Intellia Therapeutics Inc,NTLA,0.0103%
Apollo Medical Holdings Inc,AMEH,0.0103%
MacroGenics Inc,MGNX,0.0098%
Viking Therapeutics Inc,VKTX,0.0096%
Simulations Plus Inc,SLP,0.0095%
BioCryst Pharmaceuticals Inc,BCRX,0.0095%
Community Health Systems Inc,CYH,0.0095%
Kura Oncology Inc,KURA,0.0095%
Triple-S Management Corp,GTS,0.0094%
Dynavax Technologies Corp,DVAX,0.0093%
PDL BioPharma Inc,PDLI,0.0092%
Progenics Pharmaceuticals Inc,PGNX,0.0092%
Agenus Inc,AGEN,0.0092%
ZIOPHARM Oncology Inc,ZIOP,0.0091%
BioDelivery Sciences International Inc,BDSI,0.0091%
Rigel Pharmaceuticals Inc,RIGL,0.0089%
Catalyst Pharmaceuticals Inc,CPRX,0.0089%
Quanterix Corp,QTRX,0.0088%
OraSure Technologies Inc,OSUR,0.0087%
Owens & Minor Inc,OMI,0.0087%
Eidos Therapeutics Inc,EIDX,0.0085%
Computer Programs and Systems Inc,CPSI,0.0084%
Puma Biotechnology Inc,PBYI,0.0081%
AnaptysBio Inc,ANAB,0.008%
Surgery Partners Inc,SGRY,0.0079%
Cross Country Healthcare Inc,CCRN,0.0077%
Voyager Therapeutics Inc,VYGR,0.0077%
Akcea Therapeutics Inc,AKCA,0.0077%
Twist Bioscience Corp,TWST,0.0077%
Homology Medicines Inc,FIXX,0.0076%
Biospecifics Technologies Corp,BSTC,0.0075%
ViewRay Inc,VRAY,0.0073%
Shockwave Medical Inc,SWAV,0.0072%
Meridian Bioscience Inc,VIVO,0.0071%
MeiraGTx Holdings PLC,MGTX,0.0071%
CytomX Therapeutics Inc,CTMX,0.007%
SIGA Technologies Inc,SIGA,0.007%
Intrexon Corp,PGEN,0.007%
Cutera Inc,CUTR,0.0067%
Health Catalyst Inc,HCAT,0.0066%
Gossamer Bio Inc,GOSS,0.0065%
Stemline Therapeutics Inc,STML,0.0064%
Spectrum Pharmaceuticals Inc,SPPI,0.0063%
Rubius Therapeutics Inc,RUBY,0.0059%
AMAG Pharmaceuticals Inc,AMAG,0.0059%
Genmark Diagnostics Inc,GNMK,0.0058%
Arcus Biosciences Inc,RCUS,0.0058%
Fluidigm Corp,FLDM,0.0057%
Geron Corp,GERN,0.0057%
Stoke Therapeutics Inc,STOK,0.0056%
Scholar Rock Holding Corp,SRRK,0.0054%
Evolus Inc,EOLS,0.005%
Crinetics Pharmaceuticals Inc,CRNX,0.0043%
OptiNose Inc,OPTN,0.0036%
Translate Bio Inc,TBIO,0.0036%
Akorn Inc,AKRX,0.0035%
WAVE Life Sciences Ltd,WVE,0.0034%
Lexicon Pharmaceuticals Inc,LXRX,0.0032%
Cymabay Therapeutics Inc,CBAY,0.002%
Solid Biosciences Inc,SLDB,0.0018%
Cyclerion Therapeutics Inc,CYCN,0.0013%
