IYW: iShares U.S. Technology ETF
Inception Date: 2000-05-19
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	5241150
Shares Outstanding: 20700000
Expense Ratio: 0.42%
Tracks This Index: Dow Jones U.S. Technology Index
ETFdb.com Category: Technology Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IYW


Holding,Symbol,Weighting
Leidos Holdings Inc,LDOS,0.2125%
Paycom Software Inc,PAYC,0.209%
Centurylink Inc,CTL,0.207%
Garmin Ltd,GRMN,0.2018%
SS&C Technologies Holdings Inc,SSNC,0.1994%
Gartner Inc,IT,0.1982%
Snap Inc,SNAP,0.1953%
NetApp Inc,NTAP,0.19%
Tyler Technologies Inc,TYL,0.1866%
Epam Systems Inc,EPAM,0.186%
Arista Networks Inc,ANET,0.1825%
Seagate Technology PLC,STX,0.1816%
VMware Inc,VMW,0.179%
GoDaddy Inc,GDDY,0.1777%
Qorvo Inc,QRVO,0.1768%
Fair Isaac Corp,FICO,0.1756%
Trade Desk Inc,TTD,0.1685%
Teradyne Inc,TER,0.1685%
NortonLifeLock Inc,NLOK,0.1642%
Booz Allen Hamilton Holding Corp,BAH,0.1578%
DocuSign Inc,DOCU,0.1509%
Amdocs Ltd,DOX,0.1456%
Coupa Software Inc,COUP,0.144%
Zendesk Inc,ZEN,0.1416%
Guidewire Software Inc,GWRE,0.1414%
Aspen Technology Inc,AZPN,0.1281%
PTC Inc,PTC,0.1268%
Cypress Semiconductor Corp,CY,0.1256%
ON Semiconductor Corp,ON,0.1219%
DXC Technology Co,DXC,0.1215%
Zayo Group Holdings Inc,ZAYO,0.12%
Dell Technologies Inc,DELL,0.1163%
Juniper Networks Inc,JNPR,0.1155%
F5 Networks Inc,FFIV,0.1091%
Universal Display Corp,OLED,0.1091%
Entegris Inc,ENTG,0.1088%
Monolithic Power Systems Inc,MPWR,0.1057%
HubSpot Inc,HUBS,0.1049%
Proofpoint Inc,PFPT,0.1038%
GCI Liberty Inc,GLIBA,0.1025%
Xerox Holdings Corp,XRX,0.101%
CACI International Inc,CACI,0.0989%
Ceridian HCM Holding Inc,CDAY,0.0979%
Lumentum Holdings Inc,LITE,0.0978%
Alteryx Inc,AYX,0.0974%
Ciena Corp,CIEN,0.0958%
CDK Global Inc,CDK,0.0944%
Zillow Group Inc,Z,0.0915%
Nuance Communications Inc,NUAN,0.0891%
MKS Instruments Inc,MKSI,0.0873%
Avalara Inc,AVLR,0.0857%
Etsy Inc,ETSY,0.0854%
MongoDB Inc,MDB,0.083%
SYNNEX Corp,SNX,0.0821%
Anaplan Inc,PLAN,0.0745%
Nutanix Inc,NTNX,0.0742%
Tech Data Corp,TECD,0.0741%
Cree Inc,CREE,0.0736%
Paylocity Holding Corp,PCTY,0.073%
Manhattan Associates Inc,MANH,0.0713%
RealPage Inc,RP,0.0697%
GrubHub Inc,GRUB,0.0671%
j2 Global Inc,JCOM,0.0664%
Science Applications International Corp,SAIC,0.0661%
Cirrus Logic Inc,CRUS,0.0658%
Smartsheet Inc,SMAR,0.0637%
Silicon Laboratories Inc,SLAB,0.063%
NCR Corp,NCR,0.0615%
Match Group Inc,MTCH,0.0607%
LogMeIn Inc,LOGM,0.0607%
Pure Storage Inc,PSTG,0.0602%
KBR Inc,KBR,0.06%
ACI Worldwide Inc,ACIW,0.0576%
Dropbox Inc,DBX,0.0567%
Blackbaud Inc,BLKB,0.0559%
Zscaler Inc,ZS,0.0559%
Verint Systems Inc,VRNT,0.0556%
ViaSat Inc,VSAT,0.0549%
Pegasystems Inc,PEGA,0.0491%
Semtech Corp,SMTC,0.0484%
Viavi Solutions Inc,VIAV,0.048%
FireEye Inc,FEYE,0.0475%
Perspecta Inc,PRSP,0.0473%
New Relic Inc,NEWR,0.045%
Teradata Corp,TDC,0.0381%
CommScope Holding Company Inc,COMM,0.0349%
CarGurus Inc,CARG,0.0346%
Elastic NV,ESTC,0.0329%
Zoom Video Communications Inc,ZM,0.0324%
Dynatrace Inc,DT,0.0306%
Commvault Systems Inc,CVLT,0.0304%
Netscout Systems Inc,NTCT,0.0266%
EchoStar Corp,SATS,0.026%
Ubiquiti Inc,UI,0.0256%
InterDigital Wireless Inc,IDCC,0.0251%
Zillow Group Inc,ZG,0.0247%
Pluralsight Inc,PS,0.0228%
Chewy Inc,CHWY,0.0216%
Crowdstrike Holdings Inc,CRWD,0.0186%
SolarWinds Corp,SWI,0.0175%
Slack Technologies Inc,WORK,0.013%
Cerence Inc,CRNC,0.0116%
ANGI Homeservices Inc,ANGI,0.0082%
