RWX: SPDR DJ Wilshire International Real Estate ETF
Inception Date: 2006-12-15
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	1963688
Shares Outstanding: 50335000
Expense Ratio: 0.59%
Tracks This Index: Dow Jones Global ex-U.S. Real Estate Securities Index
ETFdb.com Category: Global Real Estate
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/RWX


Holding,Symbol,Weighting
Hammerson PLC,HMSO,0.3987%
Multiplan Empreendimentos Imobiliarios SA,MULT3,0.3897%
Hulic Reit Inc,3295,0.3798%
Premier Investment Corp,8956,0.3721%
Japan Excellent Inc,8987,0.3663%
Aeon Mall Co Ltd,8905,0.3555%
MCUBS MidCity Investment Corp,3227,0.3463%
Shopping Centres Australasia Property Group Re Ltd,SCP,0.346%
Kungsleden AB,KLED,0.3456%
Aeon Reit Investment Corp,3292,0.3412%
Invesco Office J-Reit Inc,3298,0.336%
Comforia Residential Reit Inc,3282,0.3265%
Mapletree North Asia Commercial Trust,RW0U,0.3253%
First Capital Realty Inc,FCR.UN,0.3145%
Keppel REIT,K71U,0.3094%
SmartCentres Real Estate Investment Trust,SRU.UN,0.3024%
Japan Rental Housing Investments Inc,8986,0.2994%
Kenedix Residential Next Investment Corp,3278,0.2938%
Tokyu REIT Inc,8957,0.2923%
Mori Trust Sogo Reit Inc,8961,0.278%
Fukuoka REIT Corp,8968,0.262%
Unizo Holdings Co Ltd,3258,0.2605%
Granite Real Estate Investment Trust,GRT.UN,0.259%
Frasers Logistics & Industrial Trust,BUOU,0.2533%
Kenedix Retail Reit Corp,3453,0.2533%
Hoshino Resorts REIT Inc,3287,0.2521%
Deutsche Euroshop AG,DEQ,0.2398%
Mitsui Fudosan Logistics Park Inc,3471,0.2322%
BWP Trust,BWP,0.2292%
Charter Hall Retail REIT,CQR,0.2089%
Global One Real Estate Investment Corp,8958,0.2019%
Eurocommercial Properties NV,ECMPA,0.1767%
Hyprop Investments Ltd,HYP,0.1556%
Boardwalk Real Estate Investment Trust,BEI.UN,0.148%
Mirai Corp,3476,0.1408%
Leopalace21 Corp,8848,0.1231%
Dream Office Real Estate Investment Trust,D.UN,0.1223%
Wereldhave NV,WHA,0.1186%
Artis Real Estate Investment Trust,AX.UN,0.1101%
Intu Properties PLC,INTU,0.0286%
Cash Component,CASH,-0.1277%
