VHT: Vanguard Healthcare ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	10256431
Shares Outstanding: 52821000
Expense Ratio: 0.1%
Tracks This Index: MSCI US Investable Market Health Care 25/50 Index
ETFdb.com Category: Health & Biotech Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VHT


Holding,Symbol,Weighting
Neogenomics Inc,NEO,0.0681%
Alkermes Plc,ALKS,0.066%
Tenet Healthcare Corp,THC,0.0649%
Guardant Health Inc,GH,0.0647%
Acadia Healthcare Company Inc,ACHC,0.0647%
Agios Pharmaceuticals Inc,AGIO,0.0646%
Immunomedics Inc,IMMU,0.0644%
Blueprint Medicines Corp,BPMC,0.0634%
PTC Therapeutics Inc,PTCT,0.0632%
Quidel Corp,QDEL,0.0626%
Insmed Inc,INSM,0.0617%
Integer Holdings Corp,ITGR,0.0612%
Select Medical Holdings Corp,SEM,0.0608%
Ensign Group Inc,ENSG,0.0601%
Medpace Holdings Inc,MEDP,0.0595%
Emergent BioSolutions Inc,EBS,0.0594%
Amicus Therapeutics Inc,FOLD,0.0579%
Halozyme Therapeutics Inc,HALO,0.0576%
Arena Pharmaceuticals Inc,ARNA,0.0571%
Apellis Pharmaceuticals Inc,APLS,0.0551%
Glaukos Corp,GKOS,0.055%
Intercept Pharmaceuticals Inc,ICPT,0.0549%
HMS Holdings Corp,HMSY,0.054%
Iovance Biotherapeutics Inc,IOVA,0.0535%
Mirati Therapeutics Inc,MRTX,0.0516%
Prestige Consumer Healthcare Inc,PBH,0.0512%
Cantel Medical Corp,CMD,0.0508%
Biohaven Pharmaceutical Holding Company Ltd,BHVN,0.0507%
Axsome Therapeutics Inc,AXSM,0.0482%
iRhythm Technologies Inc,IRTC,0.0481%
MEDNAX Inc,MD,0.0477%
Merit Medical Systems Inc,MMSI,0.0473%
Uniqure NV,QURE,0.046%
Invitae Corp,NVTA,0.046%
Premier Inc,PINC,0.0442%
Patterson Companies Inc,PDCO,0.0434%
Kodiak Sciences Inc,KOD,0.0427%
Ironwood Pharmaceuticals Inc,IRWD,0.0423%
Xencor Inc,XNCR,0.0412%
Heron Therapeutics Inc,HRTX,0.0405%
ChemoCentryx Inc,CCXI,0.0401%
Ligand Pharmaceuticals Inc,LGND,0.0393%
Pacira Biosciences Inc,PCRX,0.039%
Natera Inc,NTRA,0.0388%
BioTelemetry Inc,BEAT,0.0381%
Magellan Health Inc,MGLN,0.0377%
Allakos Inc,ALLK,0.0374%
Regenxbio Inc,RGNX,0.0364%
Deciphera Pharmaceuticals Inc,DCPH,0.0359%
AtriCure Inc,ATRC,0.0351%
Principia Biopharma Inc,PRNB,0.0348%
Denali Therapeutics Inc,DNLI,0.0347%
Epizyme Inc,EPZM,0.0343%
U.S. Physical Therapy Inc,USPH,0.0343%
Myriad Genetics Inc,MYGN,0.0342%
Fate Therapeutics Inc,FATE,0.0341%
Allscripts Healthcare Solutions Inc,MDRX,0.0335%
Esperion Therapeutics Inc,ESPR,0.0331%
Cardiovascular Systems Inc,CSII,0.032%
Ra Pharmaceuticals Inc,RARX,0.0315%
CRISPR Therapeutics AG,CRSP,0.0313%
Addus Homecare Corp,ADUS,0.0308%
Inovalon Holdings Inc,INOV,0.0308%
Corcept Therapeutics Inc,CORT,0.0307%
Avanos Medical Inc,AVNS,0.0304%
Theravance Biopharma Inc,TBPH,0.0291%
Covetrus Inc,CVET,0.0289%
TG Therapeutics Inc,TGTX,0.0289%
Zogenix Inc,ZGNX,0.0285%
Atrion Corp,ATRI,0.0282%
Intra-Cellular Therapies Inc,ITCI,0.0277%
Supernus Pharmaceuticals Inc,SUPN,0.0276%
Revance Therapeutics Inc,RVNC,0.0274%
Veracyte Inc,VCYT,0.0268%
Forty Seven Inc,FTSV,0.0267%
STAAR Surgical Co,STAA,0.0262%
Editas Medicine Inc,EDIT,0.0261%
R1 RCM Inc,RCM,0.0259%
Tabula Rasa HealthCare Inc,TRHC,0.0256%
Turning Point Therapeutics Inc,TPTX,0.0248%
CryoLife Inc,CRY,0.0248%
Brookdale Senior Living Inc,BKD,0.0246%
Coherus BioSciences Inc,CHRS,0.0238%
Tivity Health Inc,TVTY,0.0237%
Natus Medical Inc,NTUS,0.0234%
Aimmune Therapeutics Inc,AIMT,0.0232%
Dicerna Pharmaceuticals Inc,DRNA,0.0232%
Varex Imaging Corp,VREX,0.023%
Innoviva Inc,INVA,0.0225%
Arvinas Inc,ARVN,0.0221%
Mesa Laboratories Inc,MLAB,0.0221%
Tactile Systems Technology Inc,TCMD,0.0219%
Luminex Corp,LMNX,0.0214%
Portola Pharmaceuticals Inc,PTLA,0.0211%
RadNet Inc,RDNT,0.021%
Inspire Medical Systems Inc,INSP,0.0207%
National Healthcare Corp,NHC,0.0207%
CareDx Inc,CDNA,0.0204%
Aerie Pharmaceuticals Inc,AERI,0.0199%
Codexis Inc,CDXS,0.0196%
Dermira Inc,DERM,0.0193%
Inogen Inc,INGN,0.0193%
Sangamo Therapeutics Inc,SGMO,0.0193%
Silk Road Medical Inc,SILK,0.0192%
CorVel Corp,CRVL,0.0191%
Intersect Ent Inc,XENT,0.0189%
Karyopharm Therapeutics Inc,KPTI,0.0189%
Radius Health Inc,RDUS,0.0185%
Enanta Pharmaceuticals Inc,ENTA,0.0184%
National Research Corp,NRC,0.0182%
Change Healthcare Inc,CHNG,0.0179%
Orthofix Medical Inc,OFIX,0.0179%
Evolent Health Inc,EVH,0.0178%
Providence Service Corp,PRSC,0.0176%
Cerus Corp,CERS,0.0175%
ImmunoGen Inc,IMGN,0.0173%
Hanger Inc,HNGR,0.0171%
Vocera Communications Inc,VCRA,0.017%
Rocket Pharmaceuticals Inc,RCKT,0.0166%
Tricida Inc,TCDA,0.0163%
Cytokinetics Inc,CYTK,0.0162%
Heska Corp,HSKA,0.0162%
Madrigal Pharmaceuticals Inc,MDGL,0.0161%
Cara Therapeutics Inc,CARA,0.0159%
NextGen Healthcare Inc,NXGN,0.0157%
Vericel Corp,VCEL,0.0157%
Pennant Group Inc,PNTG,0.0156%
Amphastar Pharmaceuticals Inc,AMPH,0.0156%
HealthStream Inc,HSTM,0.0153%
Collegium Pharmaceutical Inc,COLL,0.0152%
Athenex Inc,ATNX,0.0149%
Lantheus Holdings Inc,LNTH,0.0148%
Akebia Therapeutics Inc,AKBA,0.0146%
Krystal Biotech Inc,KRYS,0.0145%
Cryoport Inc,CYRX,0.0144%
Vanda Pharmaceuticals Inc,VNDA,0.0143%
"Y-mAbs Therapeutics, Inc",YMAB,0.0142%
Clovis Oncology Inc,CLVS,0.0142%
Eagle Pharmaceuticals Inc,EGRX,0.0142%
Retrophin Inc,RTRX,0.0141%
Atara Biotherapeutics Inc,ATRA,0.0141%
Option Care Health Inc,OPCH,0.0138%
PetIQ Inc,PETQ,0.0137%
ANI Pharmaceuticals Inc,ANIP,0.0134%
Pacific Biosciences of California Inc,PACB,0.0131%
Omeros Corp,OMER,0.013%
Anika Therapeutics Inc,ANIK,0.0128%
Allogene Therapeutics Inc,ALLO,0.0127%
Antares Pharma Inc,ATRS,0.0126%
Assembly Biosciences Inc,ASMB,0.0126%
TherapeuticsMD Inc,TXMD,0.0125%
Surmodics Inc,SRDX,0.0124%
Flexion Therapeutics Inc,FLXN,0.0123%
Phibro Animal Health Corp,PAHC,0.0123%
OPKO Health Inc,OPK,0.012%
Kadmon Holdings Inc,KDMN,0.012%
Rhythm Pharmaceuticals Inc,RYTM,0.0119%
AVROBIO Inc,AVRO,0.0118%
G1 Therapeutics Inc,GTHX,0.0118%
OrthoPediatrics Corp,KIDS,0.0117%
Myovant Sciences Ltd,MYOV,0.0115%
Karuna Therapeutics Inc,KRTX,0.0114%
Odonate Therapeutics Inc,ODT,0.0114%
Prothena Corporation PLC,PRTA,0.0113%
Axonics Modulation Technologies Inc,AXNX,0.0112%
Amneal Pharmaceuticals Inc,AMRX,0.011%
LeMaitre Vascular Inc,LMAT,0.0109%
AngioDynamics Inc,ANGO,0.0109%
Accelerate Diagnostics Inc,AXDX,0.0109%
AxoGen Inc,AXGN,0.0107%
Establishment Labs Holdings Inc,ESTA,0.0106%
Intellia Therapeutics Inc,NTLA,0.0104%
Apollo Medical Holdings Inc,AMEH,0.0103%
Cash Component,CASH,0.0103%
MacroGenics Inc,MGNX,0.0098%
Mallinckrodt Plc,MNK,0.0098%
BioCryst Pharmaceuticals Inc,BCRX,0.0096%
Viking Therapeutics Inc,VKTX,0.0095%
ZIOPHARM Oncology Inc,ZIOP,0.0094%
Dynavax Technologies Corp,DVAX,0.0094%
Agenus Inc,AGEN,0.0094%
Tilray Inc,TLRY,0.0091%
Triple-S Management Corp,GTS,0.0091%
Simulations Plus Inc,SLP,0.0091%
OraSure Technologies Inc,OSUR,0.009%
Community Health Systems Inc,CYH,0.009%
Progenics Pharmaceuticals Inc,PGNX,0.0089%
PDL BioPharma Inc,PDLI,0.0089%
Eidos Therapeutics Inc,EIDX,0.0088%
Kura Oncology Inc,KURA,0.0088%
Puma Biotechnology Inc,PBYI,0.0087%
Quanterix Corp,QTRX,0.0086%
Rigel Pharmaceuticals Inc,RIGL,0.0085%
AnaptysBio Inc,ANAB,0.0083%
Computer Programs and Systems Inc,CPSI,0.0082%
Corbus Pharmaceuticals Holdings Inc,CRBP,0.0082%
Twist Bioscience Corp,TWST,0.008%
Voyager Therapeutics Inc,VYGR,0.008%
Cross Country Healthcare Inc,CCRN,0.008%
Surgery Partners Inc,SGRY,0.0078%
Homology Medicines Inc,FIXX,0.0075%
Shockwave Medical Inc,SWAV,0.0074%
Meridian Bioscience Inc,VIVO,0.0074%
ViewRay Inc,VRAY,0.0074%
Akcea Therapeutics Inc,AKCA,0.0072%
Intrexon Corp,PGEN,0.0071%
SIGA Technologies Inc,SIGA,0.0071%
CytomX Therapeutics Inc,CTMX,0.0068%
Accuray Inc,ARAY,0.0068%
Inovio Pharmaceuticals Inc,INO,0.0066%
MeiraGTx Holdings PLC,MGTX,0.0065%
AMAG Pharmaceuticals Inc,AMAG,0.0065%
Stemline Therapeutics Inc,STML,0.0065%
Sorrento Therapeutics Inc,SRNE,0.0065%
Gossamer Bio Inc,GOSS,0.0064%
Minerva Neurosciences Inc,NERV,0.0063%
Spectrum Pharmaceuticals Inc,SPPI,0.0062%
Arcus Biosciences Inc,RCUS,0.0058%
Scholar Rock Holding Corp,SRRK,0.0058%
Rubius Therapeutics Inc,RUBY,0.0058%
Genmark Diagnostics Inc,GNMK,0.0058%
Invacare Corp,IVC,0.0056%
Geron Corp,GERN,0.0056%
Diplomat Pharmacy Inc,DPLO,0.0054%
Stoke Therapeutics Inc,STOK,0.0052%
Syros Pharmaceuticals Inc,SYRS,0.005%
Evolus Inc,EOLS,0.005%
MediciNova Inc,MNOV,0.005%
SI-BONE Inc,SIBN,0.0048%
NextCure Inc,NXTC,0.0047%
Crinetics Pharmaceuticals Inc,CRNX,0.0045%
Kiniksa Pharmaceuticals Ltd,KNSA,0.0045%
Kalvista Pharmaceuticals Inc,KALV,0.0045%
Concert Pharmaceuticals Inc,CNCE,0.0044%
Gritstone Oncology Inc,GRTS,0.0039%
TCR2 Therapeutics Inc,TCRR,0.0038%
Replimune Group Inc,REPL,0.0038%
Translate Bio Inc,TBIO,0.0036%
OptiNose Inc,OPTN,0.0036%
Verrica Pharmaceuticals Inc,VRCA,0.0036%
Akorn Inc,AKRX,0.0036%
GlycoMimetics Inc,GLYC,0.0033%
Five Prime Therapeutics Inc,FPRX,0.0033%
Akero Therapeutics Inc,AKRO,0.0032%
WAVE Life Sciences Ltd,WVE,0.0032%
Lexicon Pharmaceuticals Inc,LXRX,0.0032%
Xeris Pharmaceuticals Inc,XERS,0.0031%
Transmedics Group Inc,TMDX,0.0029%
Morphic Holding Inc,MORF,0.0028%
Kala Pharmaceuticals Inc,KALA,0.0024%
Castlight Health Inc,CSLT,0.0024%
Personalis Inc,PSNL,0.0022%
Acorda Therapeutics Inc,ACOR,0.0022%
Cymabay Therapeutics Inc,CBAY,0.0021%
Precision BioSciences Inc,DTIL,0.0019%
Prevail Therapeutics Inc,PRVL,0.0019%
Eloxx Pharmaceuticals Inc,ELOX,0.0017%
PhaseBio Pharmaceuticals Inc,PHAS,0.0017%
Marker Therapeutics Inc,MRKR,0.0015%
Solid Biosciences Inc,SLDB,0.0015%
Calyxt Inc,CLXT,0.0015%
Cyclerion Therapeutics Inc,CYCN,0.0013%
Avalon Globocare Corp,AVCO,0.0008%
Neuronetics Inc,STIM,0.0006%
