IBB: iShares Nasdaq Biotechnology ETF
Inception Date: 2001-02-05
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	7433789
Shares Outstanding: 61200000
Expense Ratio: 0.47%
Tracks This Index: NASDAQ Biotechnology Index
ETFdb.com Category: Health & Biotech Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IBB


Holding,Symbol,Weighting
Karyopharm Therapeutics Inc,KPTI,0.1306%
OPKO Health Inc,OPK,0.1283%
NanoString Technologies Inc,NSTG,0.1283%
Twist Bioscience Corp,TWST,0.1283%
Luminex Corp,LMNX,0.1279%
NGM Biopharmaceuticals Inc,NGM,0.1271%
Portola Pharmaceuticals Inc,PTLA,0.1239%
Dermira Inc,DERM,0.1236%
Axonics Modulation Technologies Inc,AXNX,0.1233%
Akebia Therapeutics Inc,AKBA,0.1227%
Gossamer Bio Inc,GOSS,0.1175%
Aerie Pharmaceuticals Inc,AERI,0.1143%
Amphastar Pharmaceuticals Inc,AMPH,0.1128%
Stoke Therapeutics Inc,STOK,0.1104%
XBiotech Inc,XBIT,0.1084%
Radius Health Inc,RDUS,0.1063%
Sangamo Therapeutics Inc,SGMO,0.1054%
Cytokinetics Inc,CYTK,0.1041%
Collegium Pharmaceutical Inc,COLL,0.1032%
Cara Therapeutics Inc,CARA,0.0968%
ImmunoGen Inc,IMGN,0.0956%
Rhythm Pharmaceuticals Inc,RYTM,0.0953%
Eagle Pharmaceuticals Inc,EGRX,0.0948%
ANI Pharmaceuticals Inc,ANIP,0.0947%
Quanterix Corp,QTRX,0.0939%
G1 Therapeutics Inc,GTHX,0.0926%
Homology Medicines Inc,FIXX,0.0924%
AVROBIO Inc,AVRO,0.0917%
Akero Therapeutics Inc,AKRO,0.0898%
PetIQ Inc,PETQ,0.0894%
Genmab A/S,GMAB,0.0878%
MeiraGTx Holdings PLC,MGTX,0.087%
Atara Biotherapeutics Inc,ATRA,0.0861%
Intrexon Corp,PGEN,0.086%
Vanda Pharmaceuticals Inc,VNDA,0.0856%
Cerus Corp,CERS,0.0854%
Retrophin Inc,RTRX,0.0849%
Pacific Biosciences of California Inc,PACB,0.0836%
Intellia Therapeutics Inc,NTLA,0.0805%
Adverum Biotechnologies Inc,ADVM,0.0799%
Assembly Biosciences Inc,ASMB,0.0797%
Rubius Therapeutics Inc,RUBY,0.0792%
Flexion Therapeutics Inc,FLXN,0.0787%
AC Immune SA,ACIU,0.0776%
TherapeuticsMD Inc,TXMD,0.0768%
Ardelyx Inc,ARDX,0.0767%
Omeros Corp,OMER,0.0759%
Prevail Therapeutics Inc,PRVL,0.0759%
Urogen Pharma Ltd,URGN,0.075%
Compugen Ltd,CGEN,0.0669%
Kura Oncology Inc,KURA,0.0653%
Castle Biosciences Inc,CSTL,0.0637%
Prothena Corporation PLC,PRTA,0.0616%
Atreca Inc,BCEL,0.061%
SIGA Technologies Inc,SIGA,0.0599%
Puma Biotechnology Inc,PBYI,0.0596%
Orchard Therapeutics PLC,ORTX,0.0591%
Voyager Therapeutics Inc,VYGR,0.0583%
MacroGenics Inc,MGNX,0.0564%
Magenta Therapeutics Inc,MGTA,0.0558%
BioDelivery Sciences International Inc,BDSI,0.0548%
Translate Bio Inc,TBIO,0.0548%
BioCryst Pharmaceuticals Inc,BCRX,0.0544%
AnaptysBio Inc,ANAB,0.0511%
Precision BioSciences Inc,DTIL,0.0502%
Corbus Pharmaceuticals Holdings Inc,CRBP,0.0498%
Scholar Rock Holding Corp,SRRK,0.0485%
PDL BioPharma Inc,PDLI,0.0479%
Progenics Pharmaceuticals Inc,PGNX,0.0477%
ProQR Therapeutics NV,PRQR,0.0471%
Rigel Pharmaceuticals Inc,RIGL,0.0469%
Amyris Inc,AMRS,0.0419%
Personalis Inc,PSNL,0.0408%
Gritstone Oncology Inc,GRTS,0.0396%
Lexicon Pharmaceuticals Inc,LXRX,0.0391%
Evolus Inc,EOLS,0.0387%
OptiNose Inc,OPTN,0.0386%
Inovio Pharmaceuticals Inc,INO,0.0381%
Spectrum Pharmaceuticals Inc,SPPI,0.0371%
CytomX Therapeutics Inc,CTMX,0.0367%
MannKind Corp,MNKD,0.0365%
Syros Pharmaceuticals Inc,SYRS,0.0361%
AMAG Pharmaceuticals Inc,AMAG,0.0359%
Osmotica Pharmaceuticals PLC,OSMT,0.0356%
Cellectis SA,CLLS,0.0351%
UNITY Biotechnology Inc,UBX,0.035%
Eiger BioPharmaceuticals Inc,EIGR,0.0346%
Foamix Pharmaceuticals Ltd,FOMX,0.033%
Geron Corp,GERN,0.0318%
WAVE Life Sciences Ltd,WVE,0.0316%
Autolus Therapeutics PLC,AUTL,0.0308%
Seres Therapeutics Inc,MCRB,0.0295%
Aeglea Bio Therapeutics Inc,AGLE,0.0271%
Protagonist Therapeutics Inc,PTGX,0.0265%
Akorn Inc,AKRX,0.0259%
ADMA Biologics Inc,ADMA,0.0241%
Affimed NV,AFMD,0.0241%
Chiasma Inc,CHMA,0.0241%
EyePoint Pharmaceuticals Inc,EYPT,0.024%
GlycoMimetics Inc,GLYC,0.0227%
Xeris Pharmaceuticals Inc,XERS,0.0197%
Solid Biosciences Inc,SLDB,0.018%
Cymabay Therapeutics Inc,CBAY,0.0127%
"resTORbio, Inc.",TORC,0.0061%
