VHT: Vanguard Healthcare ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2020-03-19
Total Assets Under Management (in thousands):	7887472
Shares Outstanding: 51626000
Expense Ratio: 0.1%
Tracks This Index: MSCI US Investable Market Health Care 25/50 Index
ETFdb.com Category: Health & Biotech Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VHT


Holding,Symbol,Weighting
Glaukos Corp,GKOS,0.0315%
Kodiak Sciences Inc,KOD,0.0315%
Denali Therapeutics Inc,DNLI,0.0313%
AtriCure Inc,ATRC,0.0307%
BioTelemetry Inc,BEAT,0.0305%
Luminex Corp,LMNX,0.0305%
Principia Biopharma Inc,PRNB,0.0301%
Heron Therapeutics Inc,HRTX,0.0299%
Inovalon Holdings Inc,INOV,0.0287%
PPD Inc,PPD,0.0274%
Deciphera Pharmaceuticals Inc,DCPH,0.0272%
Karyopharm Therapeutics Inc,KPTI,0.027%
Zogenix Inc,ZGNX,0.0267%
Cantel Medical Corp,CMD,0.0266%
STAAR Surgical Co,STAA,0.0264%
Allscripts Healthcare Solutions Inc,MDRX,0.0264%
Editas Medicine Inc,EDIT,0.0262%
Invitae Corp,NVTA,0.0256%
Theravance Biopharma Inc,TBPH,0.0255%
Myriad Genetics Inc,MYGN,0.0254%
Magellan Health Inc,MGLN,0.0253%
Esperion Therapeutics Inc,ESPR,0.0252%
Addus Homecare Corp,ADUS,0.0252%
Veracyte Inc,VCYT,0.0249%
Supernus Pharmaceuticals Inc,SUPN,0.0244%
Regenxbio Inc,RGNX,0.0241%
R1 RCM Inc,RCM,0.023%
Dicerna Pharmaceuticals Inc,DRNA,0.0228%
Arvinas Inc,ARVN,0.0226%
Mesa Laboratories Inc,MLAB,0.0226%
Tabula Rasa HealthCare Inc,TRHC,0.0226%
National Healthcare Corp,NHC,0.0219%
Hanger Inc,HNGR,0.0217%
Intra-Cellular Therapies Inc,ITCI,0.0212%
MEDNAX Inc,MD,0.0209%
Varex Imaging Corp,VREX,0.0203%
Sangamo Therapeutics Inc,SGMO,0.0201%
U.S. Physical Therapy Inc,USPH,0.02%
Enanta Pharmaceuticals Inc,ENTA,0.0196%
Inogen Inc,INGN,0.0194%
Coherus BioSciences Inc,CHRS,0.0192%
TG Therapeutics Inc,TGTX,0.019%
CryoLife Inc,CRY,0.0189%
Natus Medical Inc,NTUS,0.0187%
Karuna Therapeutics Inc,KRTX,0.0186%
Vocera Communications Inc,VCRA,0.0181%
CorVel Corp,CRVL,0.018%
Twist Bioscience Corp,TWST,0.0178%
Turning Point Therapeutics Inc,TPTX,0.0177%
Providence Service Corp,PRSC,0.0176%
Innoviva Inc,INVA,0.0174%
CareDx Inc,CDNA,0.0174%
Inovio Pharmaceuticals Inc,INO,0.0173%
Madrigal Pharmaceuticals Inc,MDGL,0.0168%
Covetrus Inc,CVET,0.0167%
Radius Health Inc,RDUS,0.0165%
Inspire Medical Systems Inc,INSP,0.0164%
Omeros Corp,OMER,0.0163%
Aerie Pharmaceuticals Inc,AERI,0.0163%
Revance Therapeutics Inc,RVNC,0.0163%
HealthStream Inc,HSTM,0.0159%
Cryoport Inc,CYRX,0.0159%
OPKO Health Inc,OPK,0.0152%
Tactile Systems Technology Inc,TCMD,0.0151%
Portola Pharmaceuticals Inc,PTLA,0.0151%
Codexis Inc,CDXS,0.0148%
National Research Corp,NRC,0.0142%
Cerus Corp,CERS,0.0141%
Allogene Therapeutics Inc,ALLO,0.0138%
ZIOPHARM Oncology Inc,ZIOP,0.0135%
Orthofix Medical Inc,OFIX,0.0135%
Amphastar Pharmaceuticals Inc,AMPH,0.0133%
Aimmune Therapeutics Inc,AIMT,0.0131%
Silk Road Medical Inc,SILK,0.0127%
Cytokinetics Inc,CYTK,0.0127%
Rhythm Pharmaceuticals Inc,RYTM,0.0127%
OraSure Technologies Inc,OSUR,0.0125%
Eagle Pharmaceuticals Inc,EGRX,0.0124%
Krystal Biotech Inc,KRYS,0.0123%
Cara Therapeutics Inc,CARA,0.0123%
Retrophin Inc,RTRX,0.0122%
Intellia Therapeutics Inc,NTLA,0.0121%
Akebia Therapeutics Inc,AKBA,0.012%
OrthoPediatrics Corp,KIDS,0.012%
Heska Corp,HSKA,0.0118%
Rocket Pharmaceuticals Inc,RCKT,0.0118%
NextCure Inc,NXTC,0.0117%
PetIQ Inc,PETQ,0.0117%
Tricida Inc,TCDA,0.0116%
Kadmon Holdings Inc,KDMN,0.0115%
Lantheus Holdings Inc,LNTH,0.0114%
LeMaitre Vascular Inc,LMAT,0.0112%
Vanda Pharmaceuticals Inc,VNDA,0.0112%
Collegium Pharmaceutical Inc,COLL,0.0111%
ImmunoGen Inc,IMGN,0.0111%
Surmodics Inc,SRDX,0.011%
NextGen Healthcare Inc,NXGN,0.011%
ANI Pharmaceuticals Inc,ANIP,0.011%
Odonate Therapeutics Inc,ODT,0.0109%
Atara Biotherapeutics Inc,ATRA,0.0109%
Phibro Animal Health Corp,PAHC,0.0108%
Assembly Biosciences Inc,ASMB,0.0107%
Simulations Plus Inc,SLP,0.0104%
AVROBIO Inc,AVRO,0.0104%
Anika Therapeutics Inc,ANIK,0.01%
Evolent Health Inc,EVH,0.01%
Cross Country Healthcare Inc,CCRN,0.01%
RadNet Inc,RDNT,0.0099%
Pacific Biosciences of California Inc,PACB,0.0099%
Vericel Corp,VCEL,0.0098%
Prothena Corporation PLC,PRTA,0.0097%
Intersect Ent Inc,XENT,0.0097%
Brookdale Senior Living Inc,BKD,0.0096%
Amneal Pharmaceuticals Inc,AMRX,0.0096%
AxoGen Inc,AXGN,0.0095%
AngioDynamics Inc,ANGO,0.0093%
Pennant Group Inc,PNTG,0.0093%
Eidos Therapeutics Inc,EIDX,0.0092%
Athenex Inc,ATNX,0.0092%
AnaptysBio Inc,ANAB,0.0091%
SIGA Technologies Inc,SIGA,0.009%
PDL BioPharma Inc,PDLI,0.009%
Meridian Bioscience Inc,VIVO,0.009%
Cash Component,CASH,0.009%
Clovis Oncology Inc,CLVS,0.0087%
"Y-mAbs Therapeutics, Inc",YMAB,0.0087%
Myovant Sciences Ltd,MYOV,0.0086%
BioCryst Pharmaceuticals Inc,BCRX,0.0085%
Axonics Modulation Technologies Inc,AXNX,0.0084%
Scholar Rock Holding Corp,SRRK,0.0083%
Apollo Medical Holdings Inc,AMEH,0.0082%
Antares Pharma Inc,ATRS,0.0081%
Kala Pharmaceuticals Inc,KALA,0.0079%
Dynavax Technologies Corp,DVAX,0.0079%
Viking Therapeutics Inc,VKTX,0.0078%
G1 Therapeutics Inc,GTHX,0.0078%
Homology Medicines Inc,FIXX,0.0077%
Computer Programs and Systems Inc,CPSI,0.0077%
Community Health Systems Inc,CYH,0.0076%
WAVE Life Sciences Ltd,WVE,0.0074%
TherapeuticsMD Inc,TXMD,0.0074%
Kura Oncology Inc,KURA,0.0073%
Corbus Pharmaceuticals Holdings Inc,CRBP,0.0072%
Triple-S Management Corp,GTS,0.0072%
Puma Biotechnology Inc,PBYI,0.0069%
Agenus Inc,AGEN,0.0068%
Option Care Health Inc,OPCH,0.0067%
Akcea Therapeutics Inc,AKCA,0.0067%
Rigel Pharmaceuticals Inc,RIGL,0.0066%
Spectrum Pharmaceuticals Inc,SPPI,0.0065%
Arcus Biosciences Inc,RCUS,0.0065%
CytomX Therapeutics Inc,CTMX,0.0064%
MacroGenics Inc,MGNX,0.0063%
Quanterix Corp,QTRX,0.0062%
Genmark Diagnostics Inc,GNMK,0.0061%
Establishment Labs Holdings Inc,ESTA,0.0061%
Voyager Therapeutics Inc,VYGR,0.0059%
Flexion Therapeutics Inc,FLXN,0.0059%
Geron Corp,GERN,0.0058%
Shockwave Medical Inc,SWAV,0.0054%
Sorrento Therapeutics Inc,SRNE,0.0054%
Translate Bio Inc,TBIO,0.0054%
Stemline Therapeutics Inc,STML,0.0054%
Accelerate Diagnostics Inc,AXDX,0.0054%
Precigen Inc,PGEN,0.0053%
Stoke Therapeutics Inc,STOK,0.0053%
ViewRay Inc,VRAY,0.0052%
Progenics Pharmaceuticals Inc,PGNX,0.0051%
Gossamer Bio Inc,GOSS,0.005%
AMAG Pharmaceuticals Inc,AMAG,0.005%
Syros Pharmaceuticals Inc,SYRS,0.005%
Minerva Neurosciences Inc,NERV,0.0046%
Akero Therapeutics Inc,AKRO,0.0045%
Invacare Corp,IVC,0.0044%
MeiraGTx Holdings PLC,MGTX,0.0044%
Kiniksa Pharmaceuticals Ltd,KNSA,0.0043%
Transmedics Group Inc,TMDX,0.0042%
Tivity Health Inc,TVTY,0.0042%
Accuray Inc,ARAY,0.0041%
MediciNova Inc,MNOV,0.0038%
Rubius Therapeutics Inc,RUBY,0.0037%
Crinetics Pharmaceuticals Inc,CRNX,0.0036%
Prevail Therapeutics Inc,PRVL,0.0036%
Concert Pharmaceuticals Inc,CNCE,0.0036%
Gritstone Oncology Inc,GRTS,0.0034%
Lexicon Pharmaceuticals Inc,LXRX,0.0032%
Surgery Partners Inc,SGRY,0.0032%
Mallinckrodt Plc,MNK,0.003%
Replimune Group Inc,REPL,0.0029%
Verrica Pharmaceuticals Inc,VRCA,0.0029%
Tilray Inc,TLRY,0.0027%
OptiNose Inc,OPTN,0.0027%
Evolus Inc,EOLS,0.0026%
Morphic Holding Inc,MORF,0.0025%
SI-BONE Inc,SIBN,0.0025%
Kalvista Pharmaceuticals Inc,KALV,0.0024%
TCR2 Therapeutics Inc,TCRR,0.0023%
Cymabay Therapeutics Inc,CBAY,0.0023%
GlycoMimetics Inc,GLYC,0.0019%
Five Prime Therapeutics Inc,FPRX,0.0019%
Castlight Health Inc,CSLT,0.0019%
Precision BioSciences Inc,DTIL,0.0016%
Solid Biosciences Inc,SLDB,0.0016%
Xeris Pharmaceuticals Inc,XERS,0.0015%
Personalis Inc,PSNL,0.0014%
Akorn Inc,AKRX,0.0013%
Marker Therapeutics Inc,MRKR,0.0013%
Eloxx Pharmaceuticals Inc,ELOX,0.0013%
Acorda Therapeutics Inc,ACOR,0.0012%
Cyclerion Therapeutics Inc,CYCN,0.0011%
PhaseBio Pharmaceuticals Inc,PHAS,0.0011%
Calyxt Inc,CLXT,0.001%
Avalon Globocare Corp,AVCO,0.0007%
Neuronetics Inc,STIM,0.0004%
